Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002aygACQAY,Review,,false,Not Synced
0032A00002aygADQAY,Review,,false,Not Synced
0032A00002aygAHQAY,Review,,false,Not Synced
0032A00002aygAJQAY,Review,,false,Not Synced
0032A00002aygAKQAY,Review,,false,Not Synced
0032A00002aygALQAY,Review,,false,Not Synced
0032A00002aygANQAY,Review,,false,Not Synced
0032A00002aygAOQAY,Review,,false,Not Synced
0032A00002aygAPQAY,Review,,false,Not Synced
0032A00002aygAQQAY,Review,,false,Not Synced
0032A00002aygARQAY,Review,,false,Not Synced
0032A00002aygAUQAY,Review,,false,Not Synced
0032A00002aygAXQAY,Review,,false,Not Synced
0032A00002aygAYQAY,Review,,false,Not Synced
0032A00002aygAaQAI,Review,,false,Not Synced
0032A00002aygAbQAI,Review,,false,Not Synced
0032A00002aygAdQAI,Review,,false,Not Synced
0032A00002aygAeQAI,Review,,false,Not Synced
0032A00002aygAfQAI,Review,,false,Not Synced
0032A00002aygAgQAI,Review,,false,Not Synced
0032A00002aygAiQAI,Review,,false,Not Synced
0032A00002aygAjQAI,Review,,false,Not Synced
0032A00002aygAkQAI,Review,,false,Not Synced
0032A00002aygAlQAI,Review,,false,Not Synced
0032A00002aygAmQAI,Review,,false,Not Synced
0032A00002aygAnQAI,Review,,false,Not Synced
0032A00002aygAoQAI,Review,,false,Not Synced
0032A00002aygApQAI,Review,,false,Not Synced
0032A00002aygArQAI,Review,,false,Not Synced
0032A00002aygAsQAI,Review,,false,Not Synced
0032A00002aygAtQAI,Review,,false,Not Synced
0032A00002aygAuQAI,Review,,false,Not Synced
0032A00002aygAvQAI,Review,,false,Not Synced
0032A00002aygAwQAI,Review,,false,Not Synced
0032A00002aygAxQAI,Review,,false,Not Synced
0032A00002aygAyQAI,Review,,false,Not Synced
0032A00002aygAzQAI,Review,,false,Not Synced
0032A00002aygB0QAI,Review,,false,Not Synced
0032A00002aygB1QAI,Review,,false,Not Synced
0032A00002aygB2QAI,Review,,false,Not Synced
0032A00002aygB3QAI,Review,,false,Not Synced
0032A00002aygB4QAI,Review,,false,Not Synced
0032A00002aygB5QAI,Review,,false,Not Synced
0032A00002aygB6QAI,Review,,false,Not Synced
0032A00002aygB7QAI,Review,,false,Not Synced
0032A00002aygB8QAI,Review,,false,Not Synced
0032A00002aygB9QAI,Review,,false,Not Synced
0032A00002aygBAQAY,Review,,false,Not Synced
0032A00002aygBBQAY,Review,,false,Not Synced
0032A00002aygBCQAY,Review,,false,Not Synced
0032A00002aygBEQAY,Review,,false,Not Synced
0032A00002aygBFQAY,Review,,false,Not Synced
0032A00002aygBGQAY,Review,,false,Not Synced
0032A00002aygBHQAY,Review,,false,Not Synced
0032A00002aygBIQAY,Review,,false,Not Synced
0032A00002aygBJQAY,Review,,false,Not Synced
0032A00002aygBKQAY,Review,,false,Not Synced
0032A00002aygBLQAY,Review,,false,Not Synced
0032A00002aygBMQAY,Review,,false,Not Synced
0032A00002aygBNQAY,Review,,false,Not Synced
0032A00002aygBOQAY,Review,,false,Not Synced
0032A00002aygBQQAY,Review,,false,Not Synced
0032A00002aygBTQAY,Review,,false,Not Synced
0032A00002aygBUQAY,Review,,false,Not Synced
0032A00002aygBVQAY,Review,,false,Not Synced
0032A00002aygBWQAY,Review,,false,Not Synced
0032A00002aygBXQAY,Review,,false,Not Synced
0032A00002aygBYQAY,Review,,false,Not Synced
0032A00002aygBZQAY,Review,,false,Not Synced
0032A00002aygBaQAI,Review,,false,Not Synced
0032A00002aygBbQAI,Review,,false,Not Synced
0032A00002aygBcQAI,Review,,false,Not Synced
0032A00002aygBdQAI,Review,,false,Not Synced
0032A00002aygBeQAI,Review,,false,Not Synced
0032A00002aygBfQAI,Review,,false,Not Synced
0032A00002aygBgQAI,Review,,false,Not Synced
0032A00002aygBhQAI,Review,,false,Not Synced
0032A00002aygBiQAI,Review,,false,Not Synced
0032A00002aygBjQAI,Review,,false,Not Synced
0032A00002aygBkQAI,Review,,false,Not Synced
0032A00002aygBlQAI,Review,,false,Not Synced
0032A00002aygBmQAI,Review,,false,Not Synced
0032A00002aygBnQAI,Review,,false,Not Synced
0032A00002aygBpQAI,Review,,false,Not Synced
0032A00002aygBqQAI,Review,,false,Not Synced
0032A00002aygBtQAI,Review,,false,Not Synced
0032A00002aygBuQAI,Review,,false,Not Synced
0032A00002aygBvQAI,Review,,false,Not Synced
0032A00002aygBwQAI,Review,,false,Not Synced
0032A00002aygBxQAI,Review,,false,Not Synced
0032A00002aygByQAI,Review,,false,Not Synced
0032A00002aygC0QAI,Review,,false,Not Synced
0032A00002aygC1QAI,Review,,false,Not Synced
0032A00002aygC2QAI,Review,,false,Not Synced
0032A00002aygC3QAI,Review,,false,Not Synced
0032A00002aygC4QAI,Review,,false,Not Synced
0032A00002aygC5QAI,Review,,false,Not Synced
0032A00002aygC6QAI,Review,,false,Not Synced
0032A00002aygC7QAI,Review,,false,Not Synced
0032A00002aygC8QAI,Review,,false,Not Synced
0032A00002aygC9QAI,Review,,false,Not Synced
0032A00002aygCAQAY,Review,,false,Not Synced
0032A00002aygCBQAY,Review,,false,Not Synced
0032A00002aygCIQAY,Review,,false,Not Synced
0032A00002aygCJQAY,Review,,false,Not Synced
0032A00002aygCKQAY,Review,,false,Not Synced
0032A00002aygCLQAY,Review,,false,Not Synced
0032A00002aygCMQAY,Review,,false,Not Synced
0032A00002aygCOQAY,Review,,false,Not Synced
0032A00002aygCRQAY,Review,,false,Not Synced
0032A00002aygCSQAY,Review,,false,Not Synced
0032A00002aygCUQAY,Review,,false,Not Synced
0032A00002aygCWQAY,Review,,false,Not Synced
0032A00002aygCXQAY,Review,,false,Not Synced
0032A00002aygCZQAY,Review,,false,Not Synced
0032A00002aygCaQAI,Review,,false,Not Synced
0032A00002aygCbQAI,Review,,false,Not Synced
0032A00002aygCcQAI,Review,,false,Not Synced
0032A00002aygCdQAI,Review,,false,Not Synced
0032A00002aygCeQAI,Review,,false,Not Synced
0032A00002aygCfQAI,Review,,false,Not Synced
0032A00002aygCgQAI,Review,,false,Not Synced
0032A00002aygChQAI,OK,,false,Not Synced
0032A00002aygCiQAI,Review,,false,Not Synced
0032A00002aygCjQAI,Review,,false,Not Synced
0032A00002aygCkQAI,Review,,false,Not Synced
0032A00002aygClQAI,Review,,false,Not Synced
0032A00002aygCmQAI,Review,,false,Not Synced
0032A00002aygCnQAI,Review,,false,Not Synced
0032A00002aygCoQAI,Review,,false,Not Synced
0032A00002aygCpQAI,Review,,false,Not Synced
0032A00002aygCqQAI,Review,,false,Not Synced
0032A00002aygCrQAI,Review,,false,Not Synced
0032A00002aygCsQAI,Review,,false,Not Synced
0032A00002aygCtQAI,Review,,false,Not Synced
0032A00002aygCuQAI,Review,,false,Not Synced
0032A00002aygCvQAI,Review,,false,Not Synced
