Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002az0x0QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xDQAQ,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az0xGQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xIQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xJQAQ,OK,,false,Not Synced
0032A00002az0xLQAQ,Delete,No Email or Phone,false,Not Synced
0032A00002az0xRQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xeQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xgQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xkQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0xxQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az0xzQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az0y9QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0yAQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0yZQAQ,Delete,No Email or Phone,false,Not Synced
0032A00002az0ycQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0yfQAA,Duplicate,Master: 0033j00003wPD6kAAG,false,Not Synced
0032A00002az0ylQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0ymQAA,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az0yoQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0yyQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0zIQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0zUQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az0zkQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az101QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az10FQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az10iQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az10mQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az10oQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az112QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az11BQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az11QQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az11VQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az11oQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az11qQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az11sQAA,Delete,Inactive 3+ Years,false,Not Synced
0032A00002az11vQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az12BQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az12DQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az12sQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az12vQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az130QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az13XQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az13lQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az148QAA,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az14HQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az14KQAQ,Delete,Inactive 3+ Years,false,Not Synced
0032A00002az14ZQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az14dQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az14lQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az14mQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az14xQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az15KQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az15bQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az15cQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az15gQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az15jQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az168QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az16EQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az16NQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az16eQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az16mQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az16sQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az171QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az178QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az17KQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az17XQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az17zQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az18SQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az18VQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az190QAA,Delete,No Email or Phone,false,Not Synced
0032A00002az19sQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az1A8QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1ABQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1AGQAY,Delete,No Email or Phone,false,Not Synced
0032A00002az1AIQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1AUQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1AYQAY,Delete,No Email or Phone,false,Not Synced
0032A00002az1AaQAI,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az1AkQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1AnQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1B0QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BCQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BFQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BSQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BVQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BYQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BbQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1BwQAI,Delete,No Email or Phone,false,Not Synced
0032A00002az1C4QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1C5QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1CZQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1CjQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1ClQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1CrQAI,Delete,No Email or Phone,false,Not Synced
0032A00002az1D9QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1DKQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1DSQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1DeQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1DjQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1E1QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1E8QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1EmQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1EqQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1FDQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1FUQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1FvQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1FxQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1GUQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1GVQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1GjQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1HlQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1HqQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1HwQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1IEQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1J6QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1JKQAY,Delete,No Email or Phone,false,Not Synced
0032A00002az1JzQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1K7QAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1KSQAY,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1KhQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1KtQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1KxQAI,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1L6QAI,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az1L7QAI,Delete,No Activity 3+ Years,false,Not Synced
