Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002az1paQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1pcQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az1pgQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1pxQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1q0QAA,Delete,No Email or Phone,false,Not Synced
0032A00002az1qNQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1qkQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1qsQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1r9QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1rbQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1rjQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1txQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1u1QAA,Delete,No Email or Phone,false,Not Synced
0032A00002az1uFQAQ,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az1uYQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1udQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1uyQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1vLQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1vOQAQ,Archive,Old Record - Low Activity,false,Not Synced
0032A00002az1w4QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1wEQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1wHQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1wuQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az1xNQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1xWQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1xXQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1xjQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1y6QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1yAQAQ,Delete,No Email or Phone,false,Not Synced
0032A00002az1yGQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1ySQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1yfQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1yjQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1yzQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1z0QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1zDQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1zSQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1zYQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1zgQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az1ziQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az20CQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az20KQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az20OQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az20RQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az20VQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az20yQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az211QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az216QAA,Delete,No Email or Phone,false,Not Synced
0032A00002az21GQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az21TQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az21oQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az21rQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az21xQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az222QAA,Delete,No Email or Phone,false,Not Synced
0032A00002az22AQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az22mQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az22nQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az230QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az23AQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az23PQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az23bQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az23jQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az24DQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az24IQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az24NQAQ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az24dQAA,Delete,No Email or Phone,false,Not Synced
0032A00002az24hQAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az250QAA,Delete,No Activity 3+ Years,false,Not Synced
0032A00002az25BQAQ,Delete,Inactive 3+ Years,false,Not Synced
0032A00002az25KQAQ,Delete,No Activity 3+ Years,false,Not Synced
