opspal-core	intelligent-intake-orchestrator	True	True	- Read - Write - Bash - Glob - Grep - AskUserQuestion - TodoWrite - mcp__asana__asana_list_workspaces - mcp__asana__asana_search_projects - mcp__asana__asana_get_project - mcp__asana__asana_get_projec
opspal-core	live-wire-sync-test-orchestrator	True	True	- Bash - Grep - Read - Write - Task
opspal-core	multi-platform-campaign-orchestrator	True	True	- Read - Write - Bash - Grep - TodoWrite - Task - mcp_salesforce_data_query - mcp__hubspot-v4__search_contacts - mcp__hubspot-v4__search_companies
opspal-core	multi-platform-workflow-orchestrator	True	True	- Read - Write - Bash - Grep - TodoWrite - Task - mcp_salesforce_data_query - mcp__hubspot-v4__search_contacts - mcp__hubspot-v4__search_companies
opspal-core	n8n-execution-monitor	True	True	- Read - Bash - Grep - TodoWrite - mcp_n8n
opspal-core	n8n-integration-orchestrator	True	True	- Task - Read - Write - Bash - Grep - Glob - TodoWrite - mcp_n8n - mcp_salesforce - mcp_hubspot - mcp_asana
opspal-core	n8n-lifecycle-manager	True	True	- Bash - Grep - Read - Write - TodoWrite - Task
opspal-core	n8n-optimizer	True	True	- Bash - Grep - Read - Write - TodoWrite - Task
opspal-core	n8n-workflow-builder	True	True	- Task - Read - Write - Bash - Grep - Glob - TodoWrite - mcp_n8n - mcp_salesforce - mcp_hubspot
opspal-core	notebooklm-knowledge-manager	True	False	- mcp__notebooklm__notebook_create - mcp__notebooklm__notebook_list - mcp__notebooklm__notebook_get - mcp__notebooklm__notebook_rename - mcp__notebooklm__notebook_delete - mcp__notebooklm__notebook_qu
opspal-core	outreach-integration-agent	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - WebFetch - mcp_salesforce_data_query - mcp_salesforce_data_create - mcp_salesforce_data_update - mcp_hubspot_*
opspal-core	pdf-generator	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite - mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_take_screenshot - mcp__playwright__browser_save_as_pd
opspal-core	pipeline-intelligence-agent	True	True	- Read - Write - Bash - Grep - TodoWrite - mcp_salesforce_data_query
opspal-core	platform-instance-manager	True	True	- Bash - Read - Write - Grep - Glob - TodoWrite - Task
opspal-core	playwright-browser-controller	True	True	- mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_click - mcp__playwright__browser_fill - mcp__playwright__browser_type - mcp__playwright__browser_sele
opspal-core	plugin-doctor	True	True	- Read - Bash - Grep - Glob - mcp__asana__* - Write - TodoWrite
opspal-core	pptx-generator	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite
opspal-core	product-analytics-bridge	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - WebFetch - mcp_salesforce_data_query - mcp_salesforce_data_create - mcp_salesforce_data_update - mcp_hubspot_*
opspal-core	project-connect	True	True	- mcp__asana__* - Read - Write - Bash - TodoWrite - Grep - ExitPlanMode
opspal-core	realtime-dashboard-coordinator	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - mcp_salesforce_data_query - mcp_hubspot_*
opspal-core	release-coordinator	True	True	- Read - Grep - Glob - Bash - Task - TodoWrite
opspal-core	remediation-sequencer	True	True	- Task - Read - Write - Grep - Glob - TodoWrite - Bash
opspal-core	revops-churn-risk-scorer	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - mcp_salesforce_data_query - mcp_hubspot_*
opspal-core	revops-customer-health-scorer	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - mcp_salesforce_data_query - mcp_hubspot_*
opspal-core	revops-data-quality-orchestrator	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - mcp_salesforce_* - mcp_hubspot_*
opspal-core	revops-deal-scorer	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - mcp_salesforce_data_query - mcp_hubspot_*
opspal-core	revops-dedup-specialist	True	True	- Read - Write - Grep - Glob - Bash - TodoWrite - mcp_salesforce_data_query - mcp_salesforce_data_update - mcp_hubspot_*
opspal-core	revops-lead-scorer	True	True	- Read - Write - Grep - Glob - Bash - Task - TodoWrite - mcp_salesforce_data_query - mcp_hubspot_*
opspal-core	revops-maturity-orchestrator	True	True	- Task - Read - Write - TodoWrite - Bash - Grep - TaskCreate - TaskUpdate - TaskList - TaskGet
opspal-core	revops-query-agent	True	True	- Task - Read - Write - Grep - Glob - Bash - TodoWrite - mcp_salesforce_data_query
opspal-core	revops-reporting-assistant	True	True	- Task - Read - Write - Grep - Glob - Bash - TodoWrite - AskUserQuestion - mcp_salesforce_data_query - mcp_hubspot_crm_search
opspal-core	sales-enablement-coordinator	True	True	- Read - Write - Bash - Grep - TodoWrite
opspal-core	sales-funnel-diagnostic	True	True	- Task - mcp_salesforce_data_query - mcp_salesforce - mcp_hubspot_* - Read - Write - Grep - TodoWrite - Bash
opspal-core	sales-playbook-orchestrator	True	True	- Read - Write - Bash - Grep - TodoWrite - Task - mcp_salesforce_data_query
opspal-core	sfdc-hubspot-dedup-orchestrator	True	True	- Read - Write - Bash - Grep - Task - TodoWrite
opspal-core	solution-analyzer	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite - Task - mcp__salesforce__*
opspal-core	solution-catalog-manager	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite
opspal-core	solution-deployment-orchestrator	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite - Task - mcp__salesforce__*
opspal-core	solution-runbook-generator	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite - Task
opspal-core	solution-template-manager	True	True	- Read - Write - Bash - Glob - Grep - TodoWrite - Task
opspal-core	task-graph-orchestrator	True	True	- Task - Read - Write - Grep - Glob - TodoWrite - AskUserQuestion - Bash
opspal-core	task-scheduler	True	True	- Bash - Grep - Read - Write - TodoWrite - SlashCommand
