Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002az0QKQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az0QOQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az25bQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az25xQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az261QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az268QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az26FQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az26KQAQ,Delete,"No Email or Phone",false,Not Synced
0032A00002az26OQAQ,Archive,"Old Inactive Contact",false,Not Synced
0032A00002az26dQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az26qQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az26yQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az27DQAQ,Archive,"Old Inactive Contact",false,Not Synced
0032A00002az27VQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az27XQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az27bQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az28MQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az28WQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az28XQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az291QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az296QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az29KQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az29cQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az29uQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2AHQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2AKQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ARQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2AZQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2AbQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2AeQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2AvQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2B5QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2B7QAI,Archive,"Old Inactive Contact",false,Not Synced
0032A00002az2BHQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2BlQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2BnQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2C0QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2CGQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2CHQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2CSQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2CWQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2CgQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2CqQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2CrQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2DHQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2DIQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2DXQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2DYQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2DkQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ErQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2EyQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2F2QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2FFQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2FNQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2FZQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2FeQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2FqQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2FrQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2GAQAY,Archive,"Old Inactive Contact",false,Not Synced
0032A00002az2GCQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2GiQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2GwQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2HDQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2HOQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2HPQAY,Delete,"Inactive 3+ Years",false,Not Synced
0032A00002az2HdQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2I9QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2INQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2IOQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2IWQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2J0QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2J8QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2JGQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2JKQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2JOQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2JQQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2JoQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2JpQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2KGQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2LZQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2LzQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2M3QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2M7QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2MPQAY,Archive,"Old Inactive Contact",false,Not Synced
0032A00002az2MSQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2MWQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2MsQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2MzQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2NHQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2NNQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2NPQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2NXQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2O4QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2O7QAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2OvQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2P5QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2P6QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2PAQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2PFQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2PGQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2PHQAY,Archive,"Old Inactive Contact",false,Not Synced
0032A00002az2PWQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2PlQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2PzQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2Q0QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2QEQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2QrQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2RAQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2RCQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2RJQAY,Duplicate,"Master: 0033j00003wOYl6AAG",false,Not Synced
0032A00002az2ReQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2RnQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2RvQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2RzQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2SSQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2SaQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2SbQAI,OK,"",false,Not Synced
0032A00002az2SfQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2SkQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2T4QAI,Delete,"Inactive 3+ Years",false,Not Synced
0032A00002az2T5QAI,Delete,"Inactive 3+ Years",false,Not Synced
0032A00002az2TCQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2TGQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2TRQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2TVQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2TWQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2TZQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2TrQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2TsQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2UBQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2UNQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2UcQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2UmQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2VOQAY,Delete,"Inactive 3+ Years",false,Not Synced
0032A00002az2VgQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2VkQAI,Delete,"No Activity 3+ Years",false,Not Synced
