"sf__Id","sf__Error",Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0033j000049GfCPAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfCPAA0","Duplicate","Master: 0032A00002az1cmQAA","false","Not Synced"
"0033j000049GfDiAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfDiAAK","Duplicate","Master: 0033j00003wOSZ8AAO","false","Not Synced"
"0033j000049GfDlAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfDlAAK","Duplicate","Master: 0033j00003wOSZPAA4","false","Not Synced"
"0033j000049GfDuAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfDuAAK","Duplicate","Master: 0033j00003wPNIuAAO","false","Not Synced"
"0033j000049GfDxAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfDxAAK","Duplicate","Master: 0033j00003wPNIuAAO","false","Not Synced"
"0033j000049GfDzAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfDzAAK","Duplicate","Master: 0033j00003wPNIuAAO","false","Not Synced"
"0033j000049GfE4AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfE4AAK","Duplicate","Master: 0032A00002az3OuQAI","false","Not Synced"
"0033j000049GfE7AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfE7AAK","Duplicate","Master: 0033j00003OOHmVAAX","false","Not Synced"
"0033j000049GfFSAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfFSAA0","Duplicate","Master: 0032A00002azmHzQAI","false","Not Synced"
"0033j000049GfFkAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfFkAAK","Duplicate","Master: 003Rh00000KiRCKIA3","false","Not Synced"
"0033j000049GfFnAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfFnAAK","Duplicate","Master: 0032A00003CK54mQAD","false","Not Synced"
"0033j000049GfFvAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfFvAAK","Duplicate","Master: 003Rh00000VR2OrIAL","false","Not Synced"
"0033j000049GfFwAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfFwAAK","Duplicate","Master: 003Rh00000VR2OrIAL","false","Not Synced"
"0033j000049GfG2AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfG2AAK","Duplicate","Master: 0033j00003wOSs6AAG","false","Not Synced"
"0033j000049GfG4AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfG4AAK","Duplicate","Master: 0033j00003wOSs6AAG","false","Not Synced"
"0033j000049GfHbAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfHbAAK","Duplicate","Master: 0032A00002kMIedQAG","false","Not Synced"
"0033j000049GfIjAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfIjAAK","Duplicate","Master: 0032A00002ayzi1QAA","false","Not Synced"
"0033j000049GfInAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfInAAK","Duplicate","Master: 0032A00002ayzi1QAA","false","Not Synced"
"0033j000049GfJsAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfJsAAK","Duplicate","Master: 0032A00002ayzi1QAA","false","Not Synced"
"0033j000049GfJvAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfJvAAK","Duplicate","Master: 0032A00002ayzi1QAA","false","Not Synced"
"0033j000049GfJwAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfJwAAK","Duplicate","Master: 0032A00002ayzi1QAA","false","Not Synced"
"0033j000049GfK9AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfK9AAK","Duplicate","Master: 0033j00003wOZtKAAW","false","Not Synced"
"0033j000049GfKFAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfKFAA0","Duplicate","Master: 003Rh00000EqG1hIAF","false","Not Synced"
"0033j000049GfKJAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfKJAA0","Duplicate","Master: 0033j00003wOZtKAAW","false","Not Synced"
"0033j000049GfKLAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfKLAA0","Duplicate","Master: 003Rh00000EqG1hIAF","false","Not Synced"
"0033j000049GfKTAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfKTAA0","Duplicate","Master: 0033j00003wOgZXAA0","false","Not Synced"
"0033j000049GfM4AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfM4AAK","Duplicate","Master: 0033j00003wOTctAAG","false","Not Synced"
"0033j000049GfM7AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfM7AAK","Duplicate","Master: 0033j00003wOTctAAG","false","Not Synced"
"0033j000049GfMBAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfMBAA0","Duplicate","Master: 0033j00003FfXHMAA3","false","Not Synced"
"0033j000049GfMGAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfMGAA0","Duplicate","Master: 0033j000049GfMWAA0","false","Not Synced"
"0033j000049GfMIAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfMIAA0","Duplicate","Master: 0033j000049GfMWAA0","false","Not Synced"
"0033j000049GfMJAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfMJAA0","Duplicate","Master: 0032A00002azmSFQAY","false","Not Synced"
"0033j000049GfMVAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfMVAA0","Duplicate","Master: 0033j000049GfMWAA0","false","Not Synced"
"0033j000049GfOKAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOKAA0","Duplicate","Master: 0033j000042x0iwAAA","false","Not Synced"
"0033j000049GfOLAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOLAA0","Duplicate","Master: 0033j000042x0iwAAA","false","Not Synced"
"0033j000049GfOPAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOPAA0","Duplicate","Master: 0033j000049GfOSAA0","false","Not Synced"
"0033j000049GfORAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfORAA0","Duplicate","Master: 0033j000049GfOSAA0","false","Not Synced"
"0033j000049GfOTAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOTAA0","Duplicate","Master: 0033j000049GfOSAA0","false","Not Synced"
"0033j000049GfOUAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOUAA0","Duplicate","Master: 0033j000049GfOSAA0","false","Not Synced"
"0033j000049GfOXAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOXAA0","Duplicate","Master: 0032A00002azrHAQAY","false","Not Synced"
"0033j000049GfOYAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOYAA0","Duplicate","Master: 0032A00002azrHAQAY","false","Not Synced"
"0033j000049GfOZAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOZAA0","Duplicate","Master: 0032A00002azrHAQAY","false","Not Synced"
"0033j000049GfOcAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOcAAK","Duplicate","Master: 0032A00002azrHAQAY","false","Not Synced"
"0033j000049GfOdAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOdAAK","Duplicate","Master: 0032A00002azrHAQAY","false","Not Synced"
"0033j000049GfOhAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOhAAK","Duplicate","Master: 0032A00002azqpAQAQ","false","Not Synced"
"0033j000049GfOjAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOjAAK","Duplicate","Master: 0032A00002azqpAQAQ","false","Not Synced"
"0033j000049GfOlAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfOlAAK","Duplicate","Master: 0032A00002azqpAQAQ","false","Not Synced"
"0033j000049GfPFAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfPFAA0","Duplicate","Master: 0033j00003wOToFAAW","false","Not Synced"
"0033j000049GfPNAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfPNAA0","Duplicate","Master: 0033j00003wOToFAAW","false","Not Synced"
"0033j000049GfQSAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQSAA0","Duplicate","Master: 0033j00003wOToNAAW","false","Not Synced"
"0033j000049GfQZAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQZAA0","Duplicate","Master: 0033j000049GfQYAA0","false","Not Synced"
"0033j000049GfQbAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQbAAK","Duplicate","Master: 0033j00003wOt0KAAS","false","Not Synced"
"0033j000049GfQcAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQcAAK","Duplicate","Master: 0033j00003wPRXsAAO","false","Not Synced"
"0033j000049GfQhAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQhAAK","Duplicate","Master: 0033j00003wOt0KAAS","false","Not Synced"
"0033j000049GfQmAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQmAAK","Duplicate","Master: 0033j00003wOt0KAAS","false","Not Synced"
"0033j000049GfQwAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfQwAAK","Duplicate","Master: 003Rh00000EqDPhIAN","false","Not Synced"
"0033j000049GfR3AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfR3AAK","Duplicate","Master: 0033j000049GfR4AAK","false","Not Synced"
"0033j000049GfTYAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfTYAA0","Duplicate","Master: 0033j000045ranpAAA","false","Not Synced"
"0033j000049GfTrAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfTrAAK","Duplicate","Master: 0033j00003zjBMvAAM","false","Not Synced"
"0033j000049GfTuAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfTuAAK","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfU1AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfU1AAK","Duplicate","Master: 0033j000049GfUFAA0","false","Not Synced"
"0033j000049GfUBAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUBAA0","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfUHAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUHAA0","Duplicate","Master: 0033j00003wPCQxAAO","false","Not Synced"
"0033j000049GfUVAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUVAA0","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfUXAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUXAA0","Duplicate","Master: 0033j00003wOfwJAAS","false","Not Synced"
"0033j000049GfUbAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUbAAK","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfUfAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUfAAK","Duplicate","Master: 003Rh00000NuUshIAF","false","Not Synced"
"0033j000049GfUlAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfUlAAK","Duplicate","Master: 0033j00003zjBurAAE","false","Not Synced"
"0033j000049GfWXAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfWXAA0","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfWYAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfWYAA0","Duplicate","Master: 0033j000045ranpAAA","false","Not Synced"
"0033j000049GfWgAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfWgAAK","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfX0AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfX0AAK","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfX8AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfX8AAK","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfXKAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXKAA0","Duplicate","Master: 0033j00003wPCQxAAO","false","Not Synced"
"0033j000049GfXLAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXLAA0","Duplicate","Master: 0033j00003wOfwJAAS","false","Not Synced"
"0033j000049GfXUAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXUAA0","Duplicate","Master: 0033j00003wOfwJAAS","false","Not Synced"
"0033j000049GfXbAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXbAAK","Duplicate","Master: 0032A00002ayzV9QAI","false","Not Synced"
"0033j000049GfXeAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXeAAK","Duplicate","Master: 0033j00003wPCQxAAO","false","Not Synced"
"0033j000049GfXnAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXnAAK","Duplicate","Master: 0033j00003ipfleAAA","false","Not Synced"
"0033j000049GfXoAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfXoAAK","Duplicate","Master: 0033j00003wOTz6AAG","false","Not Synced"
"0033j000049GfYuAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfYuAAK","Duplicate","Master: 0033j000049GfYxAAK","false","Not Synced"
"0033j000049GfYvAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfYvAAK","Duplicate","Master: 0033j000049GfYxAAK","false","Not Synced"
"0033j000049GfZBAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfZBAA0","Duplicate","Master: 0033j00003wOU07AAG","false","Not Synced"
"0033j000049GfZHAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfZHAA0","Duplicate","Master: 0033j00003wOU0eAAG","false","Not Synced"
"0033j000049GfZIAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfZIAA0","Duplicate","Master: 0033j00003wOU0eAAG","false","Not Synced"
"0033j000049GfZYAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfZYAA0","Duplicate","Master: 0033j000049GfZXAA0","false","Not Synced"
"0033j000049GfZZAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfZZAA0","Duplicate","Master: 0033j000049GfZXAA0","false","Not Synced"
"0033j000049GfajAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfajAAC","Duplicate","Master: 0033j000049GfaqAAC","false","Not Synced"
"0033j000049GfaoAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfaoAAC","Duplicate","Master: 0033j000049GfaqAAC","false","Not Synced"
"0033j000049GfasAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfasAAC","Duplicate","Master: 0032A00002aM7yYQAS","false","Not Synced"
"0033j000049GfauAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfauAAC","Duplicate","Master: 0033j00003wOUGqAAO","false","Not Synced"
"0033j000049Gfb2AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfb2AAC","Duplicate","Master: 0032A00002az3MRQAY","false","Not Synced"
"0033j000049Gfb3AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfb3AAC","Duplicate","Master: 0032A00002az3MRQAY","false","Not Synced"
"0033j000049GfbJAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfbJAAS","Duplicate","Master: 003Rh00000I5edZIAR","false","Not Synced"
"0033j000049GfcHAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfcHAAS","Duplicate","Master: 0033j00003wOUMaAAO","false","Not Synced"
"0033j000049GfcWAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfcWAAS","Duplicate","Master: 0032A00002az3BLQAY","false","Not Synced"
"0033j000049GfhOAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhOAAS","Duplicate","Master: 0033j00003wOUSzAAO","false","Not Synced"
"0033j000049GfhRAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhRAAS","Duplicate","Master: 0033j00003wOUSzAAO","false","Not Synced"
"0033j000049GfhTAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhTAAS","Duplicate","Master: 0033j00003wOUSzAAO","false","Not Synced"
"0033j000049GfhUAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhUAAS","Duplicate","Master: 0033j00003wOUSzAAO","false","Not Synced"
"0033j000049GfhWAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhWAAS","Duplicate","Master: 0033j00003wOUSzAAO","false","Not Synced"
"0033j000049GfhYAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhYAAS","Duplicate","Master: 0033j00003wOUSzAAO","false","Not Synced"
"0033j000049GfhZAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhZAAS","Duplicate","Master: 0032A00002az40zQAA","false","Not Synced"
"0033j000049GfhfAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhfAAC","Duplicate","Master: 0033j000049GfhcAAC","false","Not Synced"
"0033j000049GfhpAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhpAAC","Duplicate","Master: 0033j00003wOUTKAA4","false","Not Synced"
"0033j000049GfhzAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfhzAAC","Duplicate","Master: 0033j000049Gfi0AAC","false","Not Synced"
"0033j000049Gfi1AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfi1AAC","Duplicate","Master: 0033j000049Gfi0AAC","false","Not Synced"
"0033j000049GfiXAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfiXAAS","Duplicate","Master: 0033j00002ODqwyAAD","false","Not Synced"
"0033j000049GfipAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfipAAC","Duplicate","Master: 0033j000049GfioAAC","false","Not Synced"
"0033j000049GfisAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfisAAC","Duplicate","Master: 0033j000049GfioAAC","false","Not Synced"
"0033j000049GfjvAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfjvAAC","Duplicate","Master: 0033j000049GfioAAC","false","Not Synced"
"0033j000049GfkIAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfkIAAS","Duplicate","Master: 0033j00003wP1cnAAC","false","Not Synced"
"0033j000049GfkKAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfkKAAS","Duplicate","Master: 0033j00003wP1cnAAC","false","Not Synced"
"0033j000049GfkLAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfkLAAS","Duplicate","Master: 0033j00003wP1cnAAC","false","Not Synced"
"0033j000049GfkqAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfkqAAC","Duplicate","Master: 0032A00002azpq8QAA","false","Not Synced"
"0033j000049GfksAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfksAAC","Duplicate","Master: 0032A00002azoK8QAI","false","Not Synced"
"0033j000049GfkuAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfkuAAC","Duplicate","Master: 0032A00002azoK8QAI","false","Not Synced"
