Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j00004B1tYPAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYQAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYRAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYSAAZ,OK,,
0033j00004B1tYTAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYUAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYVAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYWAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYXAAZ,Delete,No Email or Phone,Not Synced
0033j00004B1tYaAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYbAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYcAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYhAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYiAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYjAAJ,Duplicate,Master: 0033j00004B1tYZAAZ,Not Synced
0033j00004B1tYkAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYlAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYmAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYnAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYoAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYpAAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tYqAAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tYrAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYtAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYvAAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tYwAAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tYxAAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tYyAAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tYzAAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tZ0AAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tZ2AAJ,Duplicate,Master: 003Rh00000LaGcOIAV,Not Synced
0033j00004B1tZ3AAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tZ4AAJ,Duplicate,Master: 0033j00003wOuZaAAK,Not Synced
0033j00004B1tZ6AAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tZ7AAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tZ8AAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tZ9AAJ,Delete,No Email or Phone,Not Synced
0033j00004B1tZAAAZ,Delete,No Email or Phone,Not Synced
