Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j000047Z6G0AAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6G1AAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6G2AAK,OK,,
0033j000047Z6G3AAK,OK,,
0033j000047Z6G4AAK,OK,,
0033j000047Z6G5AAK,Duplicate,Master: 0033j00003wPCtvAAG,Not Synced
0033j000047Z6G6AAK,OK,,
0033j000047Z6G7AAK,OK,,
0033j000047Z6G8AAK,OK,,
0033j000047Z6G9AAK,OK,,
0033j000047Z6GAAA0,OK,,
0033j000047Z6GBAA0,Duplicate,Master: 0033j000047Z6GMAA0,Not Synced
0033j000047Z6GCAA0,OK,,
0033j000047Z6GDAA0,OK,,
0033j000047Z6GEAA0,OK,,
0033j000047Z6GFAA0,OK,,
0033j000047Z6GGAA0,Duplicate,Master: 0033j000047Z6LSAA0,Not Synced
0033j000047Z6GHAA0,Duplicate,Master: 0033j000047Z6LSAA0,Not Synced
0033j000047Z6GIAA0,OK,,
0033j000047Z6GJAA0,OK,,
0033j000047Z6GKAA0,OK,,
0033j000047Z6GLAA0,OK,,
0033j000047Z6GMAA0,OK,,
0033j000047Z6GNAA0,OK,,
0033j000047Z6GOAA0,OK,,
0033j000047Z6GPAA0,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6GQAA0,OK,,
0033j000047Z6GRAA0,Duplicate,Master: 0033j000047Z6FMAA0,Not Synced
0033j000047Z6GSAA0,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6GTAA0,Delete,No Email or Phone,Not Synced
0033j000047Z6GUAA0,OK,,
0033j000047Z6GVAA0,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6GWAA0,Duplicate,Master: 0033j000047Z6J3AAK,Not Synced
0033j000047Z6GXAA0,OK,,
0033j000047Z6GYAA0,OK,,
0033j000047Z6GZAA0,OK,,
0033j000047Z6GaAAK,OK,,
0033j000047Z6GbAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6GcAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6GdAAK,OK,,
0033j000047Z6GeAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6GfAAK,OK,,
0033j000047Z6GgAAK,OK,,
0033j000047Z6GhAAK,Duplicate,Master: 0033j000047Z6CpAAK,Not Synced
0033j000047Z6GiAAK,OK,,
0033j000047Z6GjAAK,Duplicate,Master: 0033j000047Z6LgAAK,Not Synced
0033j000047Z6GkAAK,OK,,
0033j000047Z6IHAA0,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6IIAA0,OK,,
0033j000047Z6IJAA0,OK,,
0033j000047Z6IKAA0,Duplicate,Master: 0033j000047Z6LSAA0,Not Synced
0033j000047Z6ILAA0,OK,,
0033j000047Z6IMAA0,OK,,
0033j000047Z6INAA0,OK,,
0033j000047Z6IOAA0,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6IPAA0,Duplicate,Master: 0033j000047Z6D4AAK,Not Synced
0033j000047Z6IQAA0,Duplicate,Master: 0033j000047Z6LgAAK,Not Synced
0033j000047Z6IRAA0,Duplicate,Master: 0033j000047Z6CjAAK,Not Synced
0033j000047Z6ISAA0,Duplicate,Master: 0033j000047Z6DJAA0,Not Synced
0033j000047Z6ITAA0,OK,,
0033j000047Z6IUAA0,OK,,
0033j000047Z6IVAA0,OK,,
0033j000047Z6IWAA0,Duplicate,Master: 0033j000047Z6IIAA0,Not Synced
0033j000047Z6IXAA0,Duplicate,Master: 0033j000047Z6GCAA0,Not Synced
0033j000047Z6IYAA0,OK,,
0033j000047Z6IZAA0,OK,,
0033j000047Z6IaAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6IbAAK,Duplicate,Master: 0033j000047Z6JTAA0,Not Synced
0033j000047Z6IcAAK,OK,,
0033j000047Z6IdAAK,OK,,
0033j000047Z6IeAAK,OK,,
0033j000047Z6IfAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6IgAAK,OK,,
0033j000047Z6IhAAK,OK,,
0033j000047Z6IiAAK,OK,,
0033j000047Z6IjAAK,OK,,
0033j000047Z6IkAAK,OK,,
0033j000047Z6IlAAK,OK,,
0033j000047Z6ImAAK,OK,,
0033j000047Z6InAAK,OK,,
0033j000047Z6IoAAK,OK,,
0033j000047Z6IpAAK,OK,,
0033j000047Z6IqAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6IrAAK,OK,,
0033j000047Z6IsAAK,OK,,
0033j000047Z6ItAAK,OK,,
0033j000047Z6IuAAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6IvAAK,OK,,
0033j000047Z6IwAAK,OK,,
0033j000047Z6IxAAK,Duplicate,Master: 0033j000047Z6JOAA0,Not Synced
0033j000047Z6IyAAK,Duplicate,Master: 0033j000047Z6FMAA0,Not Synced
0033j000047Z6IzAAK,OK,,
0033j000047Z6J0AAK,Duplicate,Master: 0033j000047Z6JLAA0,Not Synced
0033j000047Z6J1AAK,OK,,
0033j000047Z6J2AAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6J3AAK,OK,,
0033j000047Z6J4AAK,Duplicate,Master: 0033j000047Z6LQAA0,Not Synced
0033j000047Z6J5AAK,OK,,
0033j000047Z6J6AAK,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j000047Z6J7AAK,OK,,
0033j000047Z6J8AAK,OK,,
0033j000047Z6J9AAK,OK,,
0033j000047Z6JAAA0,OK,,
0033j000047Z6JBAA0,OK,,
