Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j00003gUBQGAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQHAA4,OK,,
0033j00003gUBQIAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQJAA4,OK,,
0033j00003gUBQKAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQLAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQMAA4,OK,,
0033j00003gUBQNAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQOAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQPAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQQAA4,OK,,
0033j00003gUBQRAA4,OK,,
0033j00003gUBQSAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQTAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQUAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQVAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQWAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQXAA4,OK,,
0033j00003gUBQYAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQZAA4,OK,,
0033j00003gUBQaAAO,OK,,
0033j00003gUBQbAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQcAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQdAAO,OK,,
0033j00003gUBQeAAO,OK,,
0033j00003gUBQfAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQgAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQhAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQiAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQjAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQkAAO,OK,,
0033j00003gUBQlAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQmAAO,OK,,
0033j00003gUBQnAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQoAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQpAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQqAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQrAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQsAAO,OK,,
0033j00003gUBQtAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQuAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQvAAO,OK,,
0033j00003gUBQwAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQxAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBQyAAO,OK,,
0033j00003gUBQzAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBR0AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBTwAAO,OK,,
0033j00003gUBTxAAO,Duplicate,Master: 0033j00003gTwUCAA0,Not Synced
0033j00003gUBTyAAO,OK,,
0033j00003gUBTzAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBU0AAO,OK,,
0033j00003gUBU1AAO,OK,,
0033j00003gUBU2AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBU3AAO,OK,,
0033j00003gUBU4AAO,OK,,
0033j00003gUBU5AAO,OK,,
0033j00003gUBU6AAO,OK,,
0033j00003gUBU7AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBU8AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBU9AAO,OK,,
0033j00003gUBUAAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUBAA4,OK,,
0033j00003gUBUCAA4,OK,,
0033j00003gUBUDAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUEAA4,OK,,
0033j00003gUBUFAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUGAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUHAA4,OK,,
0033j00003gUBUIAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUJAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUKAA4,OK,,
0033j00003gUBULAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUMAA4,OK,,
0033j00003gUBUNAA4,OK,,
0033j00003gUBUOAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUPAA4,OK,,
0033j00003gUBUQAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBURAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUSAA4,OK,,
0033j00003gUBUTAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUUAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUVAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUWAA4,OK,,
0033j00003gUBUXAA4,OK,,
0033j00003gUBUYAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUZAA4,OK,,
0033j00003gUBUaAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUbAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUcAAO,OK,,
0033j00003gUBUdAAO,OK,,
0033j00003gUBUeAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUfAAO,OK,,
0033j00003gUBUgAAO,OK,,
0033j00003gUBUhAAO,OK,,
0033j00003gUBUiAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUjAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUkAAO,OK,,
0033j00003gUBUlAAO,Duplicate,Master: 0033j00003DOyn8AAD,Not Synced
0033j00003gUBUmAAO,OK,,
0033j00003gUBUnAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUoAAO,OK,,
0033j00003gUBUpAAO,OK,,
0033j00003gUBUqAAO,OK,,
0033j00003gUBUrAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUsAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUtAAO,OK,,
0033j00003gUBUuAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUvAAO,OK,,
0033j00003gUBUwAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUxAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUyAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBUzAAO,OK,,
0033j00003gUBV0AAO,OK,,
0033j00003gUBV1AAO,OK,,
0033j00003gUBV2AAO,OK,,
0033j00003gUBV3AAO,OK,,
0033j00003gUBV4AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBV5AAO,OK,,
0033j00003gUBV6AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBV7AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBV8AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBV9AAO,OK,,
0033j00003gUBVAAA4,OK,,
0033j00003gUBVBAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVCAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVDAA4,OK,,
0033j00003gUBVEAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVFAA4,OK,,
0033j00003gUBVGAA4,OK,,
0033j00003gUBVHAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVIAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVJAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVKAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVLAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVMAA4,OK,,
0033j00003gUBVNAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVOAA4,OK,,
0033j00003gUBVPAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVQAA4,OK,,
0033j00003gUBVRAA4,OK,,
0033j00003gUBVSAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVTAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVUAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVVAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVWAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVXAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVYAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVZAA4,OK,,
0033j00003gUBVaAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVbAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVcAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVdAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVeAAO,OK,,
0033j00003gUBVfAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVgAAO,OK,,
0033j00003gUBVhAAO,OK,,
0033j00003gUBViAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVjAAO,OK,,
0033j00003gUBVkAAO,OK,,
0033j00003gUBVlAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVmAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVnAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVoAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVpAAO,OK,,
0033j00003gUBVqAAO,OK,,
0033j00003gUBVrAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVsAAO,OK,,
0033j00003gUBVtAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVuAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVvAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVwAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVxAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBVyAAO,OK,,
0033j00003gUBVzAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW0AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW1AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW2AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW3AAO,OK,,
0033j00003gUBW4AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW5AAO,OK,,
0033j00003gUBW6AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW7AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBW8AAO,OK,,
0033j00003gUBW9AAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWAAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWBAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWCAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWDAA4,OK,,
0033j00003gUBWEAA4,OK,,
0033j00003gUBWFAA4,OK,,
0033j00003gUBWGAA4,OK,,
0033j00003gUBWHAA4,OK,,
0033j00003gUBWIAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWJAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWKAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWLAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWMAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWNAA4,OK,,
0033j00003gUBWOAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWPAA4,OK,,
0033j00003gUBWQAA4,OK,,
0033j00003gUBWRAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWSAA4,OK,,
0033j00003gUBWTAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWUAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWVAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWWAA4,OK,,
0033j00003gUBWXAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWYAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWZAA4,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWaAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWbAAO,OK,,
0033j00003gUBWcAAO,OK,,
0033j00003gUBWdAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWeAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWfAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWgAAO,OK,,
0033j00003gUBWhAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWiAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWjAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWkAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWlAAO,OK,,
0033j00003gUBWmAAO,OK,,
0033j00003gUBWnAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWoAAO,OK,,
0033j00003gUBWpAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBWqAAO,OK,,
0033j00003gUBZoAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBZpAAO,OK,,
0033j00003gUBZqAAO,OK,,
0033j00003gUBZrAAO,OK,,
0033j00003gUBZsAAO,OK,,
0033j00003gUBZtAAO,OK,,
0033j00003gUBZuAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBZvAAO,OK,,
0033j00003gUBZwAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBZxAAO,OK,,
0033j00003gUBZyAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBZzAAO,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa0AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa1AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa2AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa3AAG,OK,,
0033j00003gUBa4AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa5AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa6AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa7AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa8AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBa9AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaAAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaBAAW,OK,,
0033j00003gUBaCAAW,OK,,
0033j00003gUBaDAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaEAAW,OK,,
0033j00003gUBaFAAW,OK,,
0033j00003gUBaGAAW,OK,,
0033j00003gUBaHAAW,OK,,
0033j00003gUBaIAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaJAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaKAAW,Duplicate,Master: 0033j00003wPEpJAAW,Not Synced
0033j00003gUBaLAAW,OK,,
0033j00003gUBaMAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaNAAW,OK,,
0033j00003gUBaOAAW,OK,,
0033j00003gUBaPAAW,OK,,
0033j00003gUBaQAAW,OK,,
0033j00003gUBaRAAW,OK,,
0033j00003gUBaSAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaTAAW,OK,,
0033j00003gUBaUAAW,OK,,
0033j00003gUBaVAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaWAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaXAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaYAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaZAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaaAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBabAAG,OK,,
0033j00003gUBacAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBadAAG,OK,,
0033j00003gUBaeAAG,OK,,
0033j00003gUBafAAG,Duplicate,Master: 0033j00003wPDaXAAW,Not Synced
0033j00003gUBagAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBahAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaiAAG,OK,,
0033j00003gUBajAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBakAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBalAAG,OK,,
0033j00003gUBamAAG,OK,,
0033j00003gUBanAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaoAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBapAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaqAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBarAAG,OK,,
0033j00003gUBasAAG,OK,,
0033j00003gUBatAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBauAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBavAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBawAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBaxAAG,Duplicate,Master: 0033j00003wOvNFAA0,Not Synced
0033j00003gUBayAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBazAAG,OK,,
0033j00003gUBb0AAG,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0033j00003gUBb1AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBb2AAG,OK,,
0033j00003gUBb3AAG,OK,,
0033j00003gUBb4AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBb5AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBb6AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBb7AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBb8AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBb9AAG,OK,,
0033j00003gUBbAAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbBAAW,OK,,
0033j00003gUBbCAAW,OK,,
0033j00003gUBbDAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbEAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbFAAW,OK,,
0033j00003gUBbGAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbHAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbIAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbJAAW,OK,,
0033j00003gUBbKAAW,OK,,
0033j00003gUBbLAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbMAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbNAAW,OK,,
0033j00003gUBbOAAW,OK,,
0033j00003gUBbPAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbQAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbRAAW,OK,,
0033j00003gUBbSAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbTAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbUAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbVAAW,OK,,
0033j00003gUBbWAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbXAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbYAAW,OK,,
0033j00003gUBbZAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbaAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbbAAG,OK,,
0033j00003gUBbcAAG,OK,,
0033j00003gUBbdAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbeAAG,OK,,
0033j00003gUBbfAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbgAAG,Duplicate,Master: 0033j00003wPMvOAAW,Not Synced
0033j00003gUBbhAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbiAAG,OK,,
0033j00003gUBbjAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbkAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBblAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbmAAG,OK,,
0033j00003gUBbnAAG,OK,,
0033j00003gUBboAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbpAAG,OK,,
0033j00003gUBbqAAG,OK,,
0033j00003gUBbrAAG,OK,,
0033j00003gUBbsAAG,Duplicate,Master: 0033j00003wOsH7AAK,Not Synced
0033j00003gUBbtAAG,OK,,
0033j00003gUBbuAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbwAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbxAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbyAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBbzAAG,OK,,
0033j00003gUBc0AAG,OK,,
0033j00003gUBc1AAG,OK,,
0033j00003gUBc2AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBc3AAG,OK,,
0033j00003gUBc4AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBc5AAG,Duplicate,Master: 0032A00002az1pBQAQ,Not Synced
0033j00003gUBc6AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBc7AAG,OK,,
0033j00003gUBc8AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBc9AAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcAAAW,OK,,
0033j00003gUBcBAAW,OK,,
0033j00003gUBcCAAW,OK,,
0033j00003gUBcDAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcEAAW,OK,,
0033j00003gUBcFAAW,OK,,
0033j00003gUBcGAAW,OK,,
0033j00003gUBcHAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcIAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcJAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcKAAW,OK,,
0033j00003gUBcLAAW,OK,,
0033j00003gUBcMAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcNAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcOAAW,OK,,
0033j00003gUBcPAAW,OK,,
0033j00003gUBcQAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcRAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcSAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcTAAW,OK,,
0033j00003gUBcUAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcVAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcWAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcXAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcYAAW,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcZAAW,OK,,
0033j00003gUBcaAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcbAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBccAAG,OK,,
0033j00003gUBcdAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBceAAG,OK,,
0033j00003gUBcfAAG,OK,,
0033j00003gUBcgAAG,OK,,
0033j00003gUBchAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBciAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcjAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBckAAG,OK,,
0033j00003gUBclAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcrAAG,OK,,
0033j00003gUBcsAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBctAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcuAAG,Duplicate,Master: 0033j00003wP12yAAC,Not Synced
0033j00003gUBcvAAG,OK,,
0033j00003gUBcwAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBcxAAG,OK,,
0033j00003gUBcyAAG,Delete,No Activity 3+ Years,Not Synced
0033j00003gUBczAAG,OK,,
0033j00003gUBd0AAG,Delete,No Activity 3+ Years,Not Synced
