Id,Clean_Status__c
0033j00003wPM4wAAG,OK
0033j00003wPM4xAAG,Delete
0033j00003wPM4yAAG,Duplicate
0033j00003wPM4zAAG,Duplicate
0033j00003wPM50AAG,Duplicate
0033j00003wPM51AAG,Duplicate
0033j00003wPM52AAG,Duplicate
0033j00003wPM53AAG,Duplicate
0033j00003wPM54AAG,Duplicate
0033j00003wPM55AAG,Duplicate
0033j00003wPM56AAG,OK
0033j00003wPM57AAG,OK
0033j00003wPM58AAG,Duplicate
0033j00003wPM59AAG,Duplicate
0033j00003wPM5AAAW,OK
0033j00003wPM5BAAW,Duplicate
0033j00003wPM5CAAW,OK
0033j00003wPM5DAAW,OK
0033j00003wPM5EAAW,OK
0033j00003wPM5FAAW,Delete
0033j00003wPM5GAAW,OK
0033j00003wPM5HAAW,Delete
0033j00003wPM5IAAW,OK
0033j00003wPM5JAAW,OK
0033j00003wPM5KAAW,Duplicate
0033j00003wPM5LAAW,OK
0033j00003wPM5MAAW,OK
0033j00003wPM5NAAW,OK
0033j00003wPM5OAAW,OK
0033j00003wPM5PAAW,OK
0033j00003wPM5QAAW,Duplicate
0033j00003wPM5RAAW,Delete
0033j00003wPM5SAAW,Delete
0033j00003wPM5TAAW,Delete
0033j00003wPM5UAAW,Duplicate
0033j00003wPM5VAAW,Duplicate
0033j00003wPM5WAAW,OK
0033j00003wPM5XAAW,OK
0033j00003wPM5YAAW,OK
0033j00003wPM5ZAAW,OK
0033j00003wPM5aAAG,OK
0033j00003wPM5bAAG,Delete
0033j00003wPM5cAAG,Duplicate
0033j00003wPM5dAAG,OK
0033j00003wPM5eAAG,OK
0033j00003wPM5fAAG,Duplicate
0033j00003wPM5gAAG,OK
0033j00003wPM5hAAG,OK
0033j00003wPM5iAAG,OK
0033j00003wPM5jAAG,OK
0033j00003wPM5kAAG,OK
0033j00003wPM5lAAG,OK
0033j00003wPM5mAAG,Delete
0033j00003wPM5nAAG,OK
0033j00003wPM5oAAG,Delete
0033j00003wPM5pAAG,OK
0033j00003wPM5qAAG,OK
0033j00003wPM5rAAG,OK
0033j00003wPM5sAAG,OK
0033j00003wPM5tAAG,OK
0033j00003wPM5uAAG,OK
0033j00003wPM5vAAG,OK
0033j00003wPM5wAAG,OK
0033j00003wPM5xAAG,OK
