Id,Clean_Status__c
0033j00003zjEkMAAU,Duplicate
0033j00003zjEkNAAU,OK
0033j00003zjEkOAAU,Duplicate
0033j00003zjEkPAAU,OK
0033j00003zjEkRAAU,Delete
0033j00003zjEkSAAU,Delete
0033j00003zjEkTAAU,Delete
0033j00003zjEkUAAU,OK
0033j00003zjEkVAAU,Delete
0033j00003zjEkWAAU,OK
0033j00003zjEkXAAU,Delete
0033j00003zjEkZAAU,OK
0033j00003zjEkaAAE,OK
0033j00003zjEkbAAE,Delete
0033j00003zjEkcAAE,Delete
0033j00003zjEkdAAE,Delete
0033j00003zjEkeAAE,OK
0033j00003zjEkfAAE,OK
0033j00003zjEkgAAE,Delete
0033j00003zjEkhAAE,OK
0033j00003zjEkiAAE,OK
0033j00003zjEkjAAE,OK
0033j00003zjEkkAAE,OK
0033j00003zjEklAAE,Duplicate
0033j00003zjEkmAAE,Delete
0033j00003zjEknAAE,OK
0033j00003zjEkoAAE,OK
0033j00003zjEkpAAE,OK
0033j00003zjEkqAAE,OK
0033j00003zjEkrAAE,Delete
0033j00003zjEksAAE,Delete
0033j00003zjEkuAAE,Delete
0033j00003zjEkvAAE,Delete
0033j00003zjEkwAAE,Delete
0033j00003zjEkxAAE,OK
0033j00003zjEkyAAE,Delete
0033j00003zjEkzAAE,OK
0033j00003zjEl0AAE,OK
0033j00003zjEl1AAE,OK
0033j00003zjEl2AAE,OK
0033j00003zjEl3AAE,OK
0033j00003zjEl4AAE,Duplicate
0033j00003zjEl5AAE,Delete
0033j00003zjEl6AAE,Delete
0033j00003zjEl7AAE,OK
0033j00003zjEl8AAE,OK
0033j00003zjEl9AAE,Delete
0033j00003zjElAAAU,Delete
0033j00003zjElBAAU,Delete
0033j00003zjElCAAU,Delete
0033j00003zjElDAAU,OK
0033j00003zjElEAAU,Delete
0033j00003zjElFAAU,OK
0033j00003zjElGAAU,Delete
0033j00003zjElHAAU,OK
0033j00003zjElIAAU,OK
0033j00003zjElJAAU,OK
0033j00003zjElKAAU,Delete
0033j00003zjElLAAU,Duplicate
0033j00003zjElMAAU,Duplicate
0033j00003zjElNAAU,Delete
0033j00003zjElPAAU,Duplicate
0033j00003zjElQAAU,Duplicate
0033j00003zjElRAAU,OK
0033j00003zjElTAAU,OK
0033j00003zjElUAAU,OK
0033j00003zjElVAAU,OK
0033j00003zjElYAAU,Delete
0033j00003zjElZAAU,OK
0033j00003zjElaAAE,OK
0033j00003zjElbAAE,Delete
0033j00003zjEldAAE,OK
0033j00003zjEleAAE,Duplicate
0033j00003zjElfAAE,Delete
0033j00003zjElgAAE,Duplicate
0033j00003zjElhAAE,OK
0033j00003zjEliAAE,Duplicate
0033j00003zjEljAAE,Delete
0033j00003zjElkAAE,OK
0033j00003zjEllAAE,OK
0033j00003zjElmAAE,OK
0033j00003zjElnAAE,OK
0033j00003zjElpAAE,Duplicate
0033j00003zjElqAAE,Delete
0033j00003zjElsAAE,Delete
0033j00003zjEltAAE,Duplicate
0033j00003zjElvAAE,Duplicate
0033j00003zjElyAAE,Duplicate
0033j00003zjElzAAE,OK
0033j00003zjEm0AAE,Duplicate
0033j00003zjEm1AAE,Delete
0033j00003zjEm2AAE,OK
0033j00003zjEm3AAE,Duplicate
0033j00003zjEm4AAE,Delete
0033j00003zjEm5AAE,Delete
0033j00003zjEm6AAE,OK
0033j00003zjEm7AAE,Delete
0033j00003zjEm8AAE,OK
0033j00003zjEm9AAE,OK
0033j00003zjEmAAAU,Duplicate
0033j00003zjEmBAAU,Delete
0033j00003zjEmCAAU,OK
0033j00003zjEmDAAU,Duplicate
0033j00003zjEmEAAU,OK
0033j00003zjEmFAAU,Delete
0033j00003zjEmGAAU,OK
0033j00003zjEmHAAU,OK
0033j00003zjEmIAAU,OK
0033j00003zjEmJAAU,Duplicate
0033j00003zjEmKAAU,Duplicate
0033j00003zjEmLAAU,Duplicate
0033j00003zjEmMAAU,OK
0033j00003zjEmNAAU,Delete
0033j00003zjEmOAAU,Duplicate
0033j00003zjEmPAAU,Duplicate
0033j00003zjEpbAAE,OK
0033j00003zjEpdAAE,Duplicate
0033j00003zjEpfAAE,Delete
0033j00003zjEpgAAE,Duplicate
0033j00003zjEpjAAE,Delete
0033j00003zjEpkAAE,OK
0033j00003zjEplAAE,Delete
0033j00003zjEpmAAE,OK
0033j00003zjEpnAAE,Delete
0033j00003zjEpoAAE,Delete
0033j00003zjEppAAE,Duplicate
0033j00003zjEpqAAE,Delete
0033j00003zjEprAAE,Delete
0033j00003zjEptAAE,Delete
0033j00003zjEpuAAE,Delete
0033j00003zjEpvAAE,Delete
0033j00003zjEpwAAE,OK
0033j00003zjEpxAAE,Delete
0033j00003zjEpyAAE,OK
0033j00003zjEpzAAE,Duplicate
0033j00003zjEq1AAE,OK
0033j00003zjEq2AAE,Delete
0033j00003zjEq3AAE,OK
0033j00003zjEq4AAE,OK
0033j00003zjEq5AAE,OK
0033j00003zjEq6AAE,Delete
0033j00003zjEq8AAE,OK
0033j00003zjEqBAAU,OK
