Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j00003gTwPSAA0,OK,,
0033j00003gTwPTAA0,OK,,
0033j00003gTwPUAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPVAA0,OK,,
0033j00003gTwPWAA0,OK,,
0033j00003gTwPXAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPYAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPZAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPaAAK,OK,,
0033j00003gTwPbAAK,OK,,
0033j00003gTwPcAAK,OK,,
0033j00003gTwPdAAK,OK,,
0033j00003gTwPeAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPfAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPgAAK,OK,,
0033j00003gTwPhAAK,OK,,
0033j00003gTwPiAAK,OK,,
0033j00003gTwPjAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPkAAK,OK,,
0033j00003gTwPlAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPmAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPnAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPoAAK,OK,,
0033j00003gTwPpAAK,OK,,
0033j00003gTwPqAAK,Duplicate,Master: 0032A00002Sf8XVQAZ,Not Synced
0033j00003gTwPrAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPsAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPtAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPuAAK,OK,,
0033j00003gTwPvAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwPwAAK,OK,,
0033j00003gTwPxAAK,OK,,
0033j00003gTwPyAAK,OK,,
0033j00003gTwPzAAK,OK,,
0033j00003gTwQ0AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ1AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ2AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ3AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ4AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ5AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ6AAK,OK,,
0033j00003gTwQ7AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQ8AAK,OK,,
0033j00003gTwQ9AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQAAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQBAA0,OK,,
0033j00003gTwQCAA0,OK,,
0033j00003gTwQDAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQEAA0,OK,,
0033j00003gTwQFAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQGAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQHAA0,OK,,
0033j00003gTwQIAA0,OK,,
0033j00003gTwQJAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQKAA0,OK,,
0033j00003gTwQLAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQMAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQNAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQOAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQPAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQQAA0,OK,,
0033j00003gTwQRAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQSAA0,Duplicate,Master: 003Rh000009OZDxIAO,Not Synced
0033j00003gTwQTAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQUAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQVAA0,OK,,
0033j00003gTwQWAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQXAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQYAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQZAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQaAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQbAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQcAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQdAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQeAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQfAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQgAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQhAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQiAAK,OK,,
0033j00003gTwQjAAK,OK,,
0033j00003gTwQkAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQlAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQmAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQnAAK,OK,,
0033j00003gTwQoAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQpAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQqAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQrAAK,OK,,
0033j00003gTwQsAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQtAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQuAAK,OK,,
0033j00003gTwQvAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQwAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwQxAAK,OK,,
0033j00003gTwQyAAK,OK,,
0033j00003gTwQzAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwR0AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwR1AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwR2AAK,OK,,
0033j00003gTwR3AAK,OK,,
0033j00003gTwR4AAK,Delete,No Activity 3+ Years,Not Synced
