Id,Clean_Status__c
0033j00003wP0o5AAC,OK
0033j00003wP0o6AAC,Duplicate
0033j00003wP0o7AAC,Delete
0033j00003wP0o8AAC,Duplicate
0033j00003wP0o9AAC,Delete
0033j00003wP0oAAAS,Duplicate
0033j00003wP0oCAAS,Duplicate
0033j00003wP0oDAAS,Delete
0033j00003wP0oEAAS,OK
0033j00003wP0oFAAS,Delete
0033j00003wP0oGAAS,OK
0033j00003wP0oHAAS,OK
0033j00003wP0oIAAS,Delete
0033j00003wP0oJAAS,OK
0033j00003wP0oKAAS,Duplicate
0033j00003wP0oLAAS,Duplicate
0033j00003wP0oMAAS,OK
0033j00003wP0oNAAS,Delete
0033j00003wP0oOAAS,Duplicate
0033j00003wP0oPAAS,Delete
0033j00003wP0oRAAS,Delete
0033j00003wP0oSAAS,Delete
0033j00003wP0oTAAS,Duplicate
0033j00003wP0oUAAS,Delete
0033j00003wP0oVAAS,Delete
0033j00003wP0oWAAS,Duplicate
0033j00003wP0oXAAS,Duplicate
0033j00003wP0oYAAS,Delete
0033j00003wP0oZAAS,Duplicate
0033j00003wP0oaAAC,Duplicate
0033j00003wP0qAAAS,Delete
0033j00003wP0qBAAS,Delete
0033j00003wP0qCAAS,Duplicate
0033j00003wP0qDAAS,OK
0033j00003wP0qEAAS,Duplicate
0033j00003wP0qFAAS,Delete
0033j00003wP0qGAAS,Delete
0033j00003wP0qHAAS,Delete
0033j00003wP0qIAAS,OK
0033j00003wP0qJAAS,OK
0033j00003wP0qKAAS,OK
0033j00003wP0qLAAS,Duplicate
0033j00003wP0qMAAS,OK
0033j00003wP0qNAAS,Duplicate
0033j00003wP0qOAAS,OK
0033j00003wP0qPAAS,Delete
0033j00003wP0qRAAS,Duplicate
0033j00003wP0qTAAS,Delete
0033j00003wP0qUAAS,Delete
0033j00003wP0qVAAS,Duplicate
0033j00003wP0qWAAS,Delete
0033j00003wP0qYAAS,OK
0033j00003wP0qZAAS,Delete
0033j00003wP0qaAAC,OK
0033j00003wP0qbAAC,Duplicate
0033j00003wP0qcAAC,Delete
0033j00003wP0qdAAC,Duplicate
0033j00003wP0qeAAC,Delete
0033j00003wP0qfAAC,Duplicate
0033j00003wP0qgAAC,Duplicate
0033j00003wP0qhAAC,Delete
0033j00003wP0qiAAC,Duplicate
0033j00003wP0qjAAC,Duplicate
0033j00003wP0qkAAC,Delete
0033j00003wP0qlAAC,Duplicate
0033j00003wP0qmAAC,Duplicate
0033j00003wP0qnAAC,Duplicate
0033j00003wP0qoAAC,Delete
0033j00003wP0qpAAC,Duplicate
0033j00003wP0qqAAC,OK
0033j00003wP0qrAAC,OK
0033j00003wP0qsAAC,Delete
0033j00003wP0qtAAC,Delete
0033j00003wP0quAAC,Delete
0033j00003wP0qvAAC,Delete
0033j00003wP0qwAAC,OK
0033j00003wP0qxAAC,OK
0033j00003wP0qyAAC,Delete
0033j00003wP0qzAAC,Delete
0033j00003wP0r0AAC,Delete
0033j00003wP0r1AAC,Delete
0033j00003wP0r2AAC,Delete
0033j00003wP0r3AAC,OK
0033j00003wP0r4AAC,Delete
0033j00003wP0r5AAC,OK
0033j00003wP0r6AAC,OK
0033j00003wP0r7AAC,OK
0033j00003wP0r8AAC,OK
0033j00003wP0r9AAC,Duplicate
0033j00003wP0rAAAS,OK
0033j00003wP0rBAAS,Delete
0033j00003wP0rCAAS,Delete
0033j00003wP0rDAAS,Duplicate
0033j00003wP0rEAAS,OK
0033j00003wP0rFAAS,Delete
0033j00003wP0rGAAS,Duplicate
0033j00003wP0rHAAS,Delete
0033j00003wP0rIAAS,OK
0033j00003wP0rJAAS,Delete
0033j00003wP0rKAAS,Delete
0033j00003wP0rLAAS,Duplicate
0033j00003wP0rMAAS,Delete
0033j00003wP0rNAAS,Delete
0033j00003wP0rOAAS,Delete
0033j00003wP0rPAAS,OK
0033j00003wP0rQAAS,Delete
0033j00003wP0rRAAS,Delete
0033j00003wP0rSAAS,Delete
0033j00003wP0rTAAS,Delete
0033j00003wP0rUAAS,Duplicate
0033j00003wP0rVAAS,Duplicate
0033j00003wP0rWAAS,Delete
0033j00003wP0rXAAS,OK
0033j00003wP0rYAAS,Delete
0033j00003wP0rZAAS,Delete
0033j00003wP0raAAC,OK
0033j00003wP0rbAAC,Delete
0033j00003wP0rcAAC,Delete
0033j00003wP0rdAAC,Delete
0033j00003wP0reAAC,OK
0033j00003wP0rfAAC,Duplicate
0033j00003wP0rgAAC,Delete
0033j00003wP0rhAAC,Delete
0033j00003wP0riAAC,Delete
0033j00003wP0ukAAC,OK
0033j00003wP0ulAAC,OK
0033j00003wP0umAAC,OK
0033j00003wP0unAAC,OK
0033j00003wP0uoAAC,Delete
0033j00003wP0upAAC,Duplicate
0033j00003wP0uqAAC,OK
0033j00003wP0urAAC,OK
0033j00003wP0usAAC,Duplicate
0033j00003wP0utAAC,Duplicate
0033j00003wP0uuAAC,Duplicate
0033j00003wP0uvAAC,OK
0033j00003wP0uwAAC,Delete
0033j00003wP0uxAAC,Delete
0033j00003wP0uyAAC,Delete
0033j00003wP0uzAAC,Delete
0033j00003wP0v0AAC,Delete
0033j00003wP0v1AAC,Delete
0033j00003wP0v2AAC,Delete
0033j00003wP0v3AAC,Duplicate
0033j00003wP0v4AAC,Delete
0033j00003wP0v5AAC,Duplicate
0033j00003wP0v6AAC,Delete
0033j00003wP0v7AAC,Delete
0033j00003wP0v8AAC,Delete
0033j00003wP0v9AAC,Delete
0033j00003wP0vAAAS,Duplicate
0033j00003wP0vBAAS,Delete
