Id,Delete_Reason__c
0032A00002az0uaQAA,
0033j00003wP1nXAAS,
0033j000041AmdsAAC,
0033j000042vPRuAAM,
0033j000042vRbgAAE,
0033j000042vVnCAAU,
0033j000042vVnEAAU,
0033j000042vVnmAAE,
0033j000042vaZQAAY,
0033j000042vy8WAAQ,
0033j000042vy8YAAQ,
0033j000042vyzrAAA,
0033j000042wbDDAAY,
0033j000042woBUAAY,
0033j000042x2WmAAI,
0033j000042x2ZeAAI,
0033j000042xI8AAAU,
0033j000042xI8PAAU,
0033j000042xRJVAA2,
0033j000044MZjBAAW,
0033j000044MZjDAAW,
0033j000044NfgjAAC,
0033j000044NwStAAK,
0033j000044OKKrAAO,
0033j000044OKzaAAG,
0033j000044OKzcAAG,
0033j000045pATRAA2,
0033j000045pAU9AAM,
0033j000045pAUVAA2,
0033j000045qO5tAAE,
0033j000045qSMTAA2,
0033j000045r7rZAAQ,
0033j000045rESVAA2,
0033j000045rYh1AAE,
0033j000045ranYAAQ,
0033j000045raneAAA,
0033j000045ranfAAA,
0033j000045rangAAA,
0033j000045ranhAAA,
0033j000045rnEtAAI,
0033j000045s9H8AAI,
0033j000045sCspAAE,
0033j000045sCswAAE,
0033j000045siOyAAI,
0033j000045siP0AAI,
0033j0000476fSgAAI,
0033j0000476n2TAAQ,
0033j0000476n2VAAQ,
0033j00004770XSAAY,
0033j0000477E84AAE,
0033j0000477E88AAE,
0033j0000477dqYAAQ,
0033j0000477dqbAAA,
0033j0000477hTMAAY,
0033j0000477i9YAAQ,
0033j0000477i9dAAA,
0033j000047EGnpAAG,
0033j000047EJVkAAO,
0033j000047EJmQAAW,
0033j000047EJmTAAW,
0033j000047EMKpAAO,
0033j000047YcqqAAC,
0033j000047YcrJAAS,
0033j000047YcrfAAC,
0033j000047Z4ymAAC,
0033j000047Z4z1AAC,
0033j000047Z55aAAC,
0033j000047Z5rSAAS,
0033j000047Z5zTAAS,
0033j000047Z5zWAAS,
0033j000047Z5zbAAC,
0033j000047Z621AAC,
0033j000047Z62UAAS,
0033j000047Z62cAAC,
0033j000047Z653AAC,
0033j000047Z65pAAC,
0033j000047Z666AAC,
0033j000047Z6CeAAK,
0033j000047Z6D1AAK,
0033j000047Z6FYAA0,
0033j000047Z6JiAAK,
0033j000047Z6JlAAK,
0033j000047Z6M9AAK,
0033j000047Z6MJAA0,
0033j000047Z6MKAA0,
0033j000047Z6MNAA0,
0033j000047Z6MUAA0,
0033j000047Z6MWAA0,
0033j000047Z6NSAA0,
0033j000047Z6P4AAK,
0033j000047Z6RgAAK,
0033j000047Z6RkAAK,
0033j000047Z6RoAAK,
0033j000047Z6SMAA0,
0033j000047Z6SOAA0,
0033j000047Z6SSAA0,
0033j000047Z6UEAA0,
0033j000047Z6UKAA0,
0033j000047Z6UMAA0,
0033j000047Z6UXAA0,
0033j000047Z6UhAAK,
0033j000047Z6V1AAK,
0033j000047Z6VBAA0,
0033j000047Z6VKAA0,
0033j000047Z6WoAAK,
0033j000047Z6WpAAK,
0033j000047Z6WuAAK,
0033j000047Z6XbAAK,
0033j000047Z6XeAAK,
0033j000047Z6Y3AAK,
0033j000047Z6Y4AAK,
0033j000047Z6Y5AAK,
0033j000047Z6YNAA0,
0033j000047Z6a9AAC,
0033j000047Z6dCAAS,
0033j000047Z6dMAAS,
0033j000047Z6dcAAC,
0033j000047Z6e2AAC,
0033j000047Z6eBAAS,
0033j000047Z6eHAAS,
0033j000047Z6g3AAC,
0033j000047Z6gAAAS,
0033j000047Z6gBAAS,
0033j000047Z6gFAAS,
0033j000047Z6gOAAS,
0033j000047Z6gRAAS,
0033j000047Z6geAAC,
0033j000047Z6gfAAC,
0033j000047Z6ghAAC,
0033j000047Z6goAAC,
0033j000047Z6ihAAC,
0033j000047Z6ijAAC,
0033j000047Z6irAAC,
0033j000047Z6itAAC,
0033j000047Z6izAAC,
0033j000047Z6jFAAS,
0033j000047Z6jQAAS,
0033j000047Z6jTAAS,
0033j000047Z6kPAAS,
0033j000047Z6kTAAS,
0033j000047Z6nAAAS,
