recording_url,call_id,call_date,user_name,duration,disposition,status
https://recordings.salesloft.com/c/101314/bd9e081a-cb8e-471f-b2a7-01b399d3adf4,334280957,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/9f18ced5-ab39-4e31-b4a4-3b357eb910ba,334280721,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/eb4f9336-304f-4077-9bbe-c28bd1a9c687,334279996,2025-09-11,Unknown,36,No Answer,completed
https://recordings.salesloft.com/c/101314/3b1f9f20-3300-403a-8a83-1da234b7d8f2,334279712,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/c6ee8900-c659-4011-acdc-6710f2bfa1c1,334279652,2025-09-11,Unknown,35,No Answer,completed
https://recordings.salesloft.com/c/101314/a228a0cc-6249-456a-9cee-8ccc1e4d9f5b,334277861,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/8ba767ea-ff42-4132-abe5-9be9bdd9a9a1,334277753,2025-09-11,Unknown,106,Connected,completed
https://recordings.salesloft.com/c/101314/89dad73b-6680-4d35-8c7d-8ceb5ec98785,334276083,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/182d8540-d07c-4626-b67b-279a248f58ff,334275130,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/1c717593-5289-4238-8002-fbfec0fc437a,334274726,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/aa356e66-7363-48f0-8112-f79514ca8d0c,334274326,2025-09-11,Unknown,141,Connected,completed
https://recordings.salesloft.com/c/101314/6c6e87d7-9554-4091-95fb-12cd7ec0d05a,334274254,2025-09-11,Unknown,8,No Answer,completed
https://recordings.salesloft.com/c/101314/989183e7-906a-4ff8-bd8a-b2e961a3ccae,334273622,2025-09-11,Unknown,64,No Answer,completed
https://recordings.salesloft.com/c/101314/4a7dab55-7715-4fa4-b436-8ba87eb7523c,334273571,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/c384d9de-e2e0-48b0-821c-e34eee298906,334272060,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/34ff33ca-5adc-44d0-a366-72e23687f9f7,334271273,2025-09-11,Unknown,26,No Answer,completed
https://recordings.salesloft.com/c/101314/eced3d18-42ec-4f78-b179-e4b5465c652e,334270995,2025-09-11,Unknown,36,No Answer,completed
https://recordings.salesloft.com/c/101314/e526edae-0433-4bd8-b86d-50339b899fd5,334270848,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/f2e4aae5-1a34-4b9e-a69b-6791a79ae28d,334270611,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/55223187-aac4-40fb-a19f-f5dfc3eabf2b,334270398,2025-09-11,Unknown,39,No Answer,completed
https://recordings.salesloft.com/c/101314/3593f671-3721-4a52-b26d-02bb3cd969c7,334270008,2025-09-11,Unknown,37,No Answer,completed
https://recordings.salesloft.com/c/101314/36f1eb38-e007-4749-9a58-86e68220000a,334269482,2025-09-11,Unknown,36,No Answer,completed
https://recordings.salesloft.com/c/101314/3ad57625-2ee4-40d8-94da-dc48cd58e0dd,334269336,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/84a36803-c18e-40f9-8071-8b2d0485de8b,334269227,2025-09-11,Unknown,7,No Answer,completed
https://recordings.salesloft.com/c/101314/bfb6278f-59b4-445e-a2ed-80c1e861cb4c,334269048,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/4ba5bec3-531e-48f0-bd63-1b8215619b45,334268974,2025-09-11,Unknown,7,No Answer,completed
https://recordings.salesloft.com/c/101314/dcdeaa9b-d249-4931-9be3-85c39422655c,334268977,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/65643988-fcc7-4027-ad6f-d1fcad0bf7ea,334268769,2025-09-11,Unknown,27,No Answer,completed
https://recordings.salesloft.com/c/101314/50023dd4-9069-4849-94b4-58f2b536edc9,334268696,2025-09-11,Unknown,1,No Answer,completed
https://recordings.salesloft.com/c/101314/225287b3-2b01-4778-b543-42f1f6082388,334267844,2025-09-11,Unknown,31,No Answer,completed
https://recordings.salesloft.com/c/101314/66109d40-b0bb-498e-ab04-2c295306ea75,334267815,2025-09-11,Unknown,29,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/8c82e8dd-2584-4621-9bc7-8222957b41c6,334267526,2025-09-11,Unknown,29,No Answer,completed
https://recordings.salesloft.com/c/101314/99ef4b81-23f3-4fba-9a1e-4c7a445f4361,334267442,2025-09-11,Unknown,31,No Answer,completed
https://recordings.salesloft.com/c/101314/1135e9f5-767a-412c-bf23-61df7d40e874,334267231,2025-09-11,Unknown,30,No Answer,completed
https://recordings.salesloft.com/c/101314/a648ac2c-4d63-4815-a02c-aa0ef3935086,334266719,2025-09-11,Unknown,9,No Answer,completed
https://recordings.salesloft.com/c/101314/f4189c64-9840-4c62-bddc-10cd145769cf,334266162,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/4a5ec975-3e8e-4a60-80bc-00ac82175dc4,334266114,2025-09-11,Unknown,8,No Answer,completed
https://recordings.salesloft.com/c/101314/40e0dae0-0fb4-4a8d-92d7-718be2ccaefd,334265676,2025-09-11,Unknown,31,No Answer,completed
https://recordings.salesloft.com/c/101314/ca8d7a80-2414-4a45-95c3-4fc903f58c11,334264822,2025-09-11,Unknown,60,No Answer,completed
https://recordings.salesloft.com/c/101314/5d4773b1-ee28-4540-8944-b6bbadebc2e5,334264111,2025-09-11,Unknown,69,No Answer,completed
https://recordings.salesloft.com/c/101314/6e50b020-6d18-491e-b9ca-9c366bc4d1dc,334263356,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/cde43576-8ad5-46da-958e-5999035e3320,334263030,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/b486be39-9de0-4b9f-a1ac-2cda6aba95f3,334262719,2025-09-11,Unknown,26,No Answer,completed
https://recordings.salesloft.com/c/101314/2685b755-8937-40d8-9c23-e7631f65e89b,334262004,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/26c90023-58fd-45d1-9ea3-865fff61b330,334261972,2025-09-11,Unknown,17,No Answer,completed
https://recordings.salesloft.com/c/101314/b7cc9721-dcbb-45d6-9d14-c38fd137a3b9,334258915,2025-09-11,Unknown,68,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/fcc3474a-d6a5-4e83-ba7d-3f04a91d7262,334258788,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/e84fb782-4eee-400a-95e3-fb101ec8e375,334258790,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/5ea30ee7-03b5-42f5-88c2-76da3ad697b3,334258482,2025-09-11,Unknown,17,Connected,completed
https://recordings.salesloft.com/c/101314/ceaef8d4-accd-4f66-b0d0-ec602b3961c7,334257662,2025-09-11,Unknown,51,No Answer,completed
https://recordings.salesloft.com/c/101314/c4bb2761-a4ff-419f-8a4e-18cbb210df6f,334257662,2025-09-11,Unknown,51,No Answer,completed
https://recordings.salesloft.com/c/101314/11b71b06-9165-48dc-b67d-a6c1b5f04ef3,334257605,2025-09-11,Unknown,384,Connected,completed
https://recordings.salesloft.com/c/101314/d58964af-3f59-42ed-a2b9-4ff9096695b4,334257605,2025-09-11,Unknown,384,Connected,completed
https://recordings.salesloft.com/c/101314/46ec2fea-38e8-4a2d-a0ef-eecaea7cf1e8,334254458,2025-09-11,Unknown,30,No Answer,completed
https://recordings.salesloft.com/c/101314/f8341aeb-ad07-4c3e-9ff0-5950961731e2,334254319,2025-09-11,Unknown,7,No Answer,completed
https://recordings.salesloft.com/c/101314/c950cb0c-bd3c-4ed8-93ec-bc6900a5412e,334254177,2025-09-11,Unknown,45,No Answer,completed
https://recordings.salesloft.com/c/101314/be95e8ab-3e68-4ee0-90b5-ca7f8dcd4742,334253903,2025-09-11,Unknown,89,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/e287bcf3-9189-4892-816a-5d9ce7ebae6b,334253631,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/ff43d386-40da-4a8e-b0d7-343b88d11a6a,334253416,2025-09-11,Unknown,7,No Answer,completed
https://recordings.salesloft.com/c/101314/551d5206-5bf2-4d65-8528-6f39cda61c26,334253383,2025-09-11,Unknown,10,No Answer,completed
https://recordings.salesloft.com/c/101314/0348fb14-cd37-496b-8e52-2557d5708e50,334253154,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/c6041550-2feb-4678-9dc6-9ef0c1820b8d,334253131,2025-09-11,Unknown,14,No Answer,completed
https://recordings.salesloft.com/c/101314/cfdf5f1c-3732-409c-8925-cef6677942a8,334253006,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/011e78fb-e7f7-4341-8298-2452c8e14511,334252760,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/c83f916d-40e4-495d-83ab-cdcef2dc6841,334252520,2025-09-11,Unknown,56,No Answer,completed
https://recordings.salesloft.com/c/101314/8232bad1-0126-4c42-a5ef-076c106c248a,334252452,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/7e1e5e54-3b53-47e7-9f67-3843ff2f1e7e,334252403,2025-09-11,Unknown,52,No Answer,completed
https://recordings.salesloft.com/c/101314/7a8f903f-06e3-4834-bc99-3e0734c7e0bd,334252219,2025-09-11,Unknown,58,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/e09982c3-199e-49e5-a018-017373514f09,334252219,2025-09-11,Unknown,58,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/7a7fe98d-344f-4eab-80f6-f8fa274ec5d2,334252124,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/232c7e43-5c41-46b7-a1c4-2de1ce45df10,334252122,2025-09-11,Unknown,83,No Answer,completed
https://recordings.salesloft.com/c/101314/c9e38d57-9c6a-4022-9c2d-1fae94149131,334252122,2025-09-11,Unknown,83,No Answer,completed
https://recordings.salesloft.com/c/101314/7bfda9fe-2ec9-4bce-8bdf-bc5b91b48bcd,334252122,2025-09-11,Unknown,83,No Answer,completed
https://recordings.salesloft.com/c/101314/a259be82-043d-4b90-8ae7-4e748b37ba15,334252088,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/7ee65268-cb72-455f-8b9d-ae84aa6d4286,334252011,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/52ecf7e3-dabc-4dc3-a978-7252530390b6,334251886,2025-09-11,Unknown,42,No Answer,completed
https://recordings.salesloft.com/c/101314/5bda86c0-0164-48c7-9577-a7e714f6db48,334251788,2025-09-11,Unknown,13,No Answer,completed
https://recordings.salesloft.com/c/101314/fb3af72a-d887-4e17-96dc-827c247208ef,334251536,2025-09-11,Unknown,11,No Answer,completed
https://recordings.salesloft.com/c/101314/3fe6cb84-8688-4aad-a734-e8a217c2f934,334251424,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/1a11f974-9403-4d8a-bd44-b58a09150c74,334251301,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/78949f28-d023-49fe-9f70-480f91f30595,334251131,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/beefbd9e-b322-4c37-9c24-e01de8f61ce6,334251109,2025-09-11,Unknown,11,No Answer,completed
https://recordings.salesloft.com/c/101314/75654414-6fd2-4634-9e93-7b0f9511c8c1,334250919,2025-09-11,Unknown,9,No Answer,completed
https://recordings.salesloft.com/c/101314/c67e4a4f-8584-48c0-9fff-568b4d4e5a9f,334250855,2025-09-11,Unknown,34,No Answer,completed
https://recordings.salesloft.com/c/101314/68b89237-27fa-44bf-80b0-c38eb8de8a9c,334250797,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/c9effd2e-6d2f-48be-a555-69b62bda16cf,334250701,2025-09-11,Unknown,54,No Answer,completed
https://recordings.salesloft.com/c/101314/a60b561a-c8fc-4894-837c-fe7852c373f2,334250603,2025-09-11,Unknown,11,No Answer,completed
https://recordings.salesloft.com/c/101314/a7586547-acd2-4ae9-a07f-42f1b6020c42,334250515,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/6a435deb-df08-40f9-9880-52f84e5e00f0,334250419,2025-09-11,Unknown,28,No Answer,completed
https://recordings.salesloft.com/c/101314/e8f0ed12-c418-4408-9633-e1031426e212,334250313,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/262133b2-29dc-44db-880d-5d0bcce4e96f,334250189,2025-09-11,Unknown,10,No Answer,completed
https://recordings.salesloft.com/c/101314/a8a94316-f656-4fd1-86bc-d62608ba1b3a,334249989,2025-09-11,Unknown,163,No Answer,completed
https://recordings.salesloft.com/c/101314/58706266-e26f-4af3-a397-b48d9439b8ab,334249800,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/a34b8461-a111-4275-95e2-ddeec9bc2aa0,334249592,2025-09-11,Unknown,53,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/c2d1eaeb-0d1e-442c-b859-28a1efd12523,334249483,2025-09-11,Unknown,10,No Answer,completed
https://recordings.salesloft.com/c/101314/22016e5c-a390-47e2-91dd-24dfdaf57c09,334249336,2025-09-11,Unknown,9,No Answer,completed
https://recordings.salesloft.com/c/101314/7017e801-23b1-4688-a04b-7821322843db,334249245,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/03c3422d-2bc8-47a6-9c00-405adf415573,334249060,2025-09-11,Unknown,37,No Answer,completed
https://recordings.salesloft.com/c/101314/8188ba8a-0eaa-49d4-a9a0-ba4baa3c8a1a,334248986,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/cbca601c-672c-46bf-a18d-9d58ae9b1399,334248948,2025-09-11,Unknown,88,No Answer,completed
https://recordings.salesloft.com/c/101314/fd7a395d-455c-4a54-805f-0dc5a6991b08,334248709,2025-09-11,Unknown,6,No Answer,completed
https://recordings.salesloft.com/c/101314/dd7fac53-7e32-44a9-ad50-98923703aec8,334248653,2025-09-11,Unknown,53,No Answer,completed
https://recordings.salesloft.com/c/101314/b1f27938-f247-41c5-802e-faa3b5bacb7e,334248317,2025-09-11,Unknown,5,No Answer,completed
https://recordings.salesloft.com/c/101314/d569b329-c82c-49f7-a752-5b0ffdd4392c,334248216,2025-09-11,Unknown,62,No Answer,completed
https://recordings.salesloft.com/c/101314/b2e6b097-d4e4-4a57-a48b-d022d00628f3,334248173,2025-09-11,Unknown,2,No Answer,completed
https://recordings.salesloft.com/c/101314/c4d2bbc3-39e5-4efd-9be0-c248e664a8fc,334247994,2025-09-11,Unknown,47,No Answer,completed
https://recordings.salesloft.com/c/101314/18dd7ed3-8f75-4c1c-862c-0962fe73f818,334247589,2025-09-11,Unknown,44,No Answer,completed
https://recordings.salesloft.com/c/101314/a780162f-34db-46a5-831b-dc8bfe572085,334247527,2025-09-11,Unknown,3,No Answer,completed
https://recordings.salesloft.com/c/101314/564603b5-ace9-433b-9360-d08f65ff79fd,334247196,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/3b0e4b11-6053-46bb-a5b5-46dd9f895df3,334247005,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/5a1358a7-df01-4597-bf2b-659f8d9d4285,334246096,2025-09-11,Unknown,55,No Answer,completed
https://recordings.salesloft.com/c/101314/59e5e145-1e7b-4f12-9f61-fda537d70fda,334245510,2025-09-11,Unknown,176,Connected,completed
https://recordings.salesloft.com/c/101314/10c7b4a6-5196-41a1-aa43-4c90a4b34822,334244427,2025-09-11,Unknown,12,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/fb8aef76-99a3-4eae-bfd9-ffc21fdaa22b,334243745,2025-09-11,Unknown,16,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/ef6b46f3-67e8-4ec1-97a0-525f5f0baa5b,334242614,2025-09-11,Unknown,13,No Answer,completed
https://recordings.salesloft.com/c/101314/3fcb7689-74f9-48c9-a64b-8217a5140a10,334242279,2025-09-11,Unknown,53,Left Voicemail,completed
https://recordings.salesloft.com/c/101314/f1393f53-db1f-43ce-a7d4-6bec63d8f0b6,334241062,2025-09-11,Unknown,153,Connected,completed
https://recordings.salesloft.com/c/101314/ac91e746-9fef-4620-b49f-48ab420fee76,334240726,2025-09-11,Unknown,4,No Answer,completed
https://recordings.salesloft.com/c/101314/ccb13977-e81b-431b-b25e-56df633b6f03,334240701,2025-09-11,Unknown,67,No Answer,completed
https://recordings.salesloft.com/c/101314/bc601ca8-0844-4a40-ab2d-db523ee172e1,334240420,2025-09-11,Unknown,73,No Answer,completed
https://recordings.salesloft.com/c/101314/359b81a8-55fd-43c2-8b41-cd219b0e03b3,334240420,2025-09-11,Unknown,73,No Answer,completed
https://recordings.salesloft.com/c/101314/0c32a5cd-e967-46e6-9b3d-b6bb70ae8d5e,334240380,2025-09-11,Unknown,36,No Answer,completed
https://recordings.salesloft.com/c/101314/a9127de4-c5d0-442a-9bba-4a651f5863ae,334240083,2025-09-11,Unknown,46,No Answer,completed
https://recordings.salesloft.com/c/101314/29221672-9c63-49eb-b897-d6ace8ccf20f,334239997,2025-09-11,Unknown,11,No Answer,completed
https://recordings.salesloft.com/c/101314/39d6b79c-9338-4aab-b6f9-c2eaf5aec64b,334239522,2025-09-11,Unknown,21,No Answer,completed
