Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002TwWWIQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TwWYxQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002TwX5iQAF,OK,,false,Not Synced
0032A00002TwXEGQA3,Duplicate,Master: 0032A00002TwX5iQAF,false,Not Synced
0032A00002TwY0iQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TwZXJQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TwgCTQAZ,Archive,Old Inactive Contact,false,Not Synced
0032A00002TwlCIQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TwlZ3QAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TwlomQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002TwlzaQAB,OK,,false,Not Synced
0032A00002TwmLbQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TwmeJQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002TwnnWQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002TwoFVQAZ,Archive,Old Inactive Contact,false,Not Synced
0032A00002TwoncQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002TxCbhQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002TxPHgQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TxQ9JQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TxSIcQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002TxTBXQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TxVZ7QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TxZ10QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002Txbd5QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TxxJqQAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002TxxVwQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Ty0KOQAZ,Archive,Old Inactive Contact,false,Not Synced
0032A00002Ty1LbQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Ty2hJQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Ty34DQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002Ty3wjQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Ty4JsQAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002Ty4n4QAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002Ty61vQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002Ty8K8QAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TyAAJQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyAR1QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TyAZEQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TyDUZQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyFdEQAV,OK,,false,Not Synced
0032A00002TyIViQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyIawQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TyJcOQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyK0GQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TyK30QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyK9SQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyKAkQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002TykBvQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TykHKQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TykosQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TylHVQAZ,Archive,Old Inactive Contact,false,Not Synced
0032A00002Tym7cQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002TymcjQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002TynnYQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Tys2IQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002TysjqQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyttrQAB,OK,,false,Not Synced
0032A00002TyvC1QAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002TywAfQAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002TyyQfQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4C4CQAV,OK,,false,Not Synced
0032A00002U4L8yQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4MwGQAV,Duplicate,Master: 0032A00002VJt97QAD,false,Not Synced
0032A00002U4N3HQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U4NEyQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002U4TiYQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U4UAYQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4UvOQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4Uz1QAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4VrNQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4XwFQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U4YbrQAF,OK,,false,Not Synced
0032A00002U4YcGQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U4b54QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4bVRQAZ,Archive,Old Inactive Contact,false,Not Synced
0032A00002U4bljQAB,OK,,false,Not Synced
0032A00002U4cpmQAB,Delete,Inactive 3+ Years,false,Not Synced
0032A00002U4ct0QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4cvBQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U4vlDQAR,OK,,false,Not Synced
0032A00002U4wjSQAR,Delete,No Email or Phone,false,Not Synced
0032A00002U4z75QAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002U50nqQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002U57z0QAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002U58kRQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002U59qAQAR,OK,,false,Not Synced
0032A00002U5DDCQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5DhfQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5DnsQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5E0NQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5EnUQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5GJhQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5K1jQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5KHCQA3,OK,,false,Not Synced
0032A00002U5LRSQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5LrQQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5j9YQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5lvxQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5v5NQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5v7EQAR,OK,,false,Not Synced
0032A00002U5vY8QAJ,Delete,Inactive 3+ Years,false,Not Synced
0032A00002U5wazQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5xfbQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5xxAQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002U5yt4QAB,OK,,false,Not Synced
0032A00002U5zfXQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U5zrEQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U60piQAB,Duplicate,Master: 0032A00002XE8ZEQA1,false,Not Synced
0032A00002U6RkYQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U6RllQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002U6U5FQAV,OK,,false,Not Synced
0032A00002U6UeAQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U6VDeQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002U6VoQQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U6WOKQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002U6X9kQAF,OK,,false,Not Synced
0032A00002U6YDXQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002U6agHQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U6bhGQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U6cmWQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U6jN8QAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7NrKQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7O2wQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7OF8QAN,Duplicate,Master: 0032A00002XRQ64QAH,false,Not Synced
0032A00002U7OrDQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7PLGQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U7PVGQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7Ph7QAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U7RHBQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7Sa0QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7UHnQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7VzDQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7Xo6QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7Y0qQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U7aBWQAZ,OK,,false,Not Synced
0032A00002U7aC0QAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002U7b6hQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002U7etaQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VIiO0QAL,Archive,Old Inactive Contact,false,Not Synced
0032A00002VIjJLQA1,Archive,Old Inactive Contact,false,Not Synced
0032A00002VIpYgQAL,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VIpbGQAT,Archive,Old Inactive Contact,false,Not Synced
0032A00002VIqsNQAT,Archive,Old Inactive Contact,false,Not Synced
0032A00002VIxolQAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VIylYQAT,Archive,Old Inactive Contact,false,Not Synced
0032A00002VIyxCQAT,Archive,Old Inactive Contact,false,Not Synced
0032A00002VJ1h5QAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VJ4HyQAL,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VJ4NhQAL,Archive,Old Inactive Contact,false,Not Synced
0032A00002VJt97QAD,OK,,false,Not Synced
0032A00002VJviNQAT,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VJxUnQAL,Archive,Old Inactive Contact,false,Not Synced
0032A00002VJyEvQAL,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VJyUtQAL,Archive,Old Inactive Contact,false,Not Synced
0032A00002VK0haQAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VK1O1QAL,Duplicate,Master: 0032A00002aKnhXQAS,false,Not Synced
0032A00002VK6fGQAT,Archive,Old Inactive Contact,false,Not Synced
0032A00002VK7oyQAD,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKBsoQAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKBu1QAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKBv4QAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKC4fQAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKC5YQAX,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKWt7QAH,Archive,Old Inactive Contact,false,Not Synced
0032A00002VKXANQA5,Archive,Old Inactive Contact,false,Not Synced
0032A00002VKdpWQAT,Archive,Old Inactive Contact,false,Not Synced
0032A00002VKhdUQAT,OK,,false,Not Synced
0032A00002VKjSdQAL,Archive,Old Inactive Contact,false,Not Synced
0032A00002VKk7RQAT,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VKkCbQAL,Delete,No Email or Phone,false,Not Synced
0032A00002VKw81QAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VL0FMQA1,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VL18rQAD,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VL2GvQAL,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VL4mvQAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VL6bnQAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VL7zvQAD,OK,,false,Not Synced
0032A00002VL8AtQAL,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VL8CHQA1,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VL8v1QAD,Archive,Old Inactive Contact,false,Not Synced
0032A00002VLKTgQAP,OK,,false,Not Synced
0032A00002VLLY6QAP,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VLM4UQAX,Archive,Old Inactive Contact,false,Not Synced
0032A00002VLMDCQA5,Archive,Old Inactive Contact,false,Not Synced
0032A00002VLMppQAH,Archive,Old Inactive Contact,false,Not Synced
0032A00002VLNIwQAP,Archive,Old Inactive Contact,false,Not Synced
0032A00002VLQIaQAP,OK,,false,Not Synced
0032A00002VLQXpQAP,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VLSxqQAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VLaSRQA1,Archive,Old Inactive Contact,false,Not Synced
0032A00002VLcw9QAD,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VLeTTQA1,OK,,false,Not Synced
0032A00002VLeaPQAT,Delete,No Activity 3+ Years,false,Not Synced
0032A00002VLfOoQAL,Archive,Old Inactive Contact,false,Not Synced
0032A00002WqCaUQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WqCqwQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WqD1zQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WqVK1QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WqZquQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Wqa43QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WqaaJQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WqbrkQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WqcjcQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002WqkvVQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002WrUnLQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Wrw5wQAB,OK,,false,Not Synced
0032A00002Ws5sOQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002Ws6EkQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Ws6kGQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Ws8H6QAJ,OK,,false,Not Synced
0032A00002WsB09QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WsBi1QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WsETIQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002Wskg6QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WslZtQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WspEWQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WsqvGQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002WsqzrQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002Wsy5TQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WsyFsQAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002Wsz2kQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002WszLmQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WszrsQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002Wt0e2QAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002Wt6QWQAZ,Archive,Old Inactive Contact,false,Not Synced
0032A00002WtUIiQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002WtUaOQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WtUaSQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WtUiIQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002WtUmjQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WtXV7QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WtY8iQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WtaZWQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WtebiQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002Wtfr3QAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002Wtg30QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WtiC8QAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WyRQ7QAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002WyRZwQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002WyUCbQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WyWlAQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WyXG6QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WyZm4QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WyidaQAB,OK,,false,Not Synced
0032A00002WyieTQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WymYvQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WynZUQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WzCxlQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WzFoCQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002WzMLiQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002WzMzsQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002WzQ1FQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002WzQLZQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002WzQjHQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X0jsQQAR,Delete,No Email or Phone,false,Not Synced
0032A00002X0kHpQAJ,Delete,No Email or Phone,false,Not Synced
0032A00002X0kMuQAJ,Delete,No Email or Phone,false,Not Synced
0032A00002X0lhWQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002X0maPQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X0qWVQAZ,OK,,false,Not Synced
0032A00002X0rxHQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1HVoQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1IFoQAN,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1J51QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1JGtQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1JIAQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1JRMQA3,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1Jl2QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1KU2QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1KeRQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1KkPQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1KpUQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1KsbQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1LlQQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1NO9QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1NSuQAN,OK,,false,Not Synced
0032A00002X1NwVQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1OixQAF,OK,,false,Not Synced
0032A00002X1P0rQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1PT0QAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1PySQAV,OK,,false,Not Synced
0032A00002X1Q8mQAF,OK,,false,Not Synced
0032A00002X1QFeQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1QbPQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1QcmQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1QipQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1RESQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1Rd6QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X1SqzQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1SsbQAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1UYdQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1buIQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1eHDQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1yHSQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X1zYjQAJ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X20zWQAR,Archive,Old Inactive Contact,false,Not Synced
0032A00002X21FjQAJ,Archive,Old Inactive Contact,false,Not Synced
0032A00002X21uhQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002X2265QAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002X226OQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X23LKQAZ,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X24s0QAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X24uVQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X24vdQAB,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X24zGQAR,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X25tyQAB,Archive,Old Inactive Contact,false,Not Synced
0032A00002X27XGQAZ,OK,,false,Not Synced
0032A00002X2DAyQAN,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2DsYQAV,Delete,No Email or Phone,false,Not Synced
0032A00002X2Ed8QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X2EtAQAV,Archive,Old Inactive Contact,false,Not Synced
0032A00002X2Ge7QAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X2HEVQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2HdFQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2HwWQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2I1lQAF,Archive,Old Inactive Contact,false,Not Synced
0032A00002X2IZYQA3,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2IeOQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2ItTQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2J9FQAV,Delete,No Activity 3+ Years,false,Not Synced
0032A00002X2Jn8QAF,Delete,No Activity 3+ Years,false,Not Synced
0032A00002XBA2WQAX,Delete,No Activity 3+ Years,false,Not Synced
0032A00002XBA51QAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002XBAmjQAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002XBAtlQAH,Archive,Old Inactive Contact,false,Not Synced
0032A00002XBFVgQAP,OK,,false,Not Synced
0032A00002XBGwjQAH,Archive,Old Inactive Contact,false,Not Synced
0032A00002XBM29QAH,Archive,Old Inactive Contact,false,Not Synced
0032A00002XBMe8QAH,Delete,No Activity 3+ Years,false,Not Synced
0032A00002XBMnFQAX,Delete,No Activity 3+ Years,false,Not Synced
